day,team1,team2
25,22,24
25,2,4
25,3,29
25,23,25
26,10,22
26,12,2
26,14,9
26,8,27
26,0,17
26,7,15
27,26,6
27,20,21
27,3,11
27,28,24
27,1,16
27,12,13
27,25,4
27,23,18
27,19,29
28,10,20
28,14,5
28,27,15
29,17,22
29,28,23
29,11,1
29,6,0
29,3,12
29,19,26
29,29,7
29,25,16
29,5,13
29,9,4
29,2,18
30,28,21
30,20,27
30,10,15
31,19,3
31,4,0
31,11,8
31,6,7
31,17,16
31,1,13
31,24,29
31,2,25
32,4,6
32,18,23
32,21,1
32,19,0
32,22,12
32,24,27
32,10,8
32,20,26
32,3,14
32,15,25
33,20,28
33,2,12
33,22,11
33,29,16
33,17,13
34,23,3
34,5,9
34,19,8
34,21,10
34,15,7
34,18,24
34,0,14
34,26,29
34,28,25
35,17,2
35,4,12
35,1,11
35,21,13
36,25,3
36,18,20
36,29,28
36,23,6
36,2,0
36,22,5
36,9,27
36,24,19
36,4,10
36,1,26
36,17,7
36,8,14
36,15,16
38,5,3
38,17,20
38,19,22
38,11,6
38,25,2
38,16,1
38,29,21
38,27,9
38,28,8
38,0,10
38,23,7
38,12,15
38,13,4
38,14,18
39,24,20
39,27,5
39,0,26
39,28,7
39,6,16
39,25,13
39,15,18
40,12,22
40,3,1
40,23,9
40,21,17
40,14,10
40,19,24
40,11,4
40,2,29
41,12,20
41,28,6
41,16,5
41,8,19
41,7,14
41,27,13
41,0,25
42,8,23
42,2,9
42,10,11
42,22,15
42,4,29
43,2,3
43,19,1
43,23,21
43,26,27
43,12,17
43,6,7
43,28,16
43,10,14
43,5,18
43,13,25
44,8,22
44,21,24
44,20,4
45,13,3
45,27,28
45,26,22
45,12,23
45,29,1
45,5,0
45,6,9
45,25,11
45,15,17
45,19,14
45,10,18
46,7,2
46,6,27
46,4,5
46,20,9
46,8,24
46,0,16
46,1,13
47,29,3
47,17,28
47,23,22
47,19,11
47,21,26
47,25,14
48,13,2
48,5,1
48,18,9
48,20,10
48,27,16
48,15,4
48,21,25
49,24,23
49,12,11
49,28,19
49,6,8
49,17,26
50,28,22
50,18,1
50,15,12
50,20,5
50,13,10
50,9,7
50,14,16
50,3,4
50,21,29
50,26,25
51,2,0
51,23,17
51,27,19
52,22,28
52,18,6
52,11,23
52,4,1
52,8,12
52,24,5
52,3,9
52,20,7
52,15,14
52,29,25
53,0,6
53,1,2
53,11,21
53,13,5
53,16,17
53,24,8
53,27,26
53,15,10
53,22,29
54,19,28
54,14,2
54,25,9
54,7,4
55,9,3
55,16,20
55,11,22
55,24,6
55,21,23
55,25,0
55,13,8
55,12,26
55,5,7
55,29,15
55,19,18
56,23,28
56,4,21
56,17,27
57,1,3
57,4,20
57,2,5
57,11,19
57,7,8
57,10,26
57,16,24
57,9,14
57,0,13
57,17,29
57,18,25
58,21,28
58,26,23
58,6,12
58,22,27
59,8,3
59,13,1
59,10,0
59,7,5
59,4,17
59,20,24
59,18,15
59,2,14
59,11,29
60,6,28
60,16,23
60,19,12
60,0,9
60,22,14
60,27,29
60,21,18
61,10,1
61,3,5
61,2,8
61,24,26
61,4,15
61,22,13
61,11,25
62,29,20
62,3,28
62,23,2
62,17,21
62,19,27
62,7,9
62,24,16
62,6,18
63,22,1
63,5,8
63,13,10
63,26,15
64,2,3
64,1,6
64,23,0
64,28,12
64,13,27
64,29,17
64,20,19
64,25,7
64,18,24
64,9,16
64,5,14
64,8,4
65,26,21
65,27,11
66,16,28
66,25,22
66,12,6
66,10,2
66,8,1
66,7,0
66,19,17
66,29,24
66,9,14
66,5,4
67,4,3
67,26,20
67,15,21
67,28,27
67,7,11
67,18,19
67,23,13
68,21,20
68,29,22
68,23,1
68,14,0
68,11,12
68,6,5
68,10,9
68,26,17
68,13,8
68,25,24
68,16,18
70,22,20
70,7,2
70,3,0
70,18,27
70,17,19
71,15,28
71,16,6
71,14,1
71,24,21
71,23,12
71,13,9
71,4,11
71,8,10
71,25,26
71,5,29
72,17,20
72,0,27
72,3,19
72,2,7
72,22,24
73,21,22
73,18,23
73,4,12
73,5,11
73,9,8
73,28,15
73,1,14
73,10,16
73,6,13
73,26,25
74,15,23
74,28,21
74,20,17
74,2,19
74,5,10
74,1,7
74,14,13
74,0,29
74,27,25
75,24,22
75,9,12
75,16,11
75,3,17
75,18,26
75,6,4
76,0,28
76,20,23
76,29,27
76,10,8
76,12,14
76,26,18
76,16,25
77,3,21
77,9,7
77,2,15
77,17,24
77,19,4
78,18,22
78,12,6
78,3,23
78,25,1
78,16,0
78,11,5
78,26,14
78,10,13
78,9,29
79,27,20
79,4,28
79,15,24
80,2,22
80,8,6
80,21,23
80,26,0
80,19,5
80,13,11
80,18,17
80,10,7
80,12,16
80,1,29
81,26,3
81,29,28
81,25,5
81,19,9
81,27,17
81,4,7
81,20,24
81,14,15
82,1,6
82,14,23
82,12,21
82,11,10
82,22,16
82,8,4
82,13,18
83,1,0
83,15,27
83,28,9
83,2,17
83,22,26
83,19,7
83,12,24
83,29,25
84,13,3
84,2,20
84,24,23
84,14,21
84,8,5
84,15,11
84,10,4
84,16,18
85,9,22
85,10,1
85,8,0
85,7,27
85,6,17
85,12,19
85,23,26
85,3,13
85,28,29
85,5,25
86,18,28
86,0,11
86,21,15
86,9,24
87,10,3
87,6,20
87,8,2
87,5,27
87,14,17
87,22,19
87,26,16
87,7,13
87,1,4
88,15,23
88,9,21
88,0,12
88,29,11
88,6,19
88,14,24
88,25,16
88,28,18
89,5,22
89,3,2
89,27,12
89,7,10
89,20,26
89,17,15
89,4,13
90,14,28
90,0,1
90,25,21
90,29,27
90,9,19
90,17,24
91,16,3
91,6,22
91,23,8
91,18,10
91,11,7
91,20,15
92,25,20
92,4,0
92,19,21
92,12,9
92,1,27
92,5,17
92,28,26
92,7,29
93,3,8
93,6,15
93,24,14
93,2,13
93,23,4
93,22,18
94,29,0
94,20,21
94,1,12
94,11,9
94,25,17
94,5,19
94,28,16
95,18,3
95,11,6
95,7,12
95,22,27
95,24,9
95,26,8
95,0,10
95,5,15
95,23,14
95,29,4
96,21,28
96,14,8
96,23,16
97,27,3
97,20,22
97,18,2
97,24,1
97,11,0
97,6,5
97,17,19
97,12,10
97,26,7
97,9,13
97,25,29
98,16,23
98,21,26
98,24,4
98,17,18
99,28,3
99,10,6
99,27,2
99,12,1
99,5,0
99,21,11
99,15,19
99,4,8
99,14,29
99,9,25
100,16,22
100,17,23
100,20,13
100,25,18
101,21,6
101,2,1
101,11,5
101,13,12
101,4,27
101,16,19
101,9,26
101,14,7
101,23,15
101,24,29
102,20,0
102,10,17
102,3,15
102,8,29
102,28,25
103,13,28
103,23,22
103,5,6
103,11,2
103,24,21
103,12,27
103,4,26
103,19,16
103,7,18
104,1,0
104,10,21
104,20,8
104,2,14
104,15,29
105,23,28
105,3,22
105,6,1
105,18,12
105,13,5
105,25,27
105,7,9
106,26,2
106,14,0
106,6,11
106,19,17
106,10,24
106,29,16
106,8,13
106,15,25
107,3,20
107,1,28
107,22,21
107,8,12
107,26,9
107,7,4
108,0,2
108,18,11
108,10,19
108,27,15
108,29,14
109,22,20
109,25,28
109,10,23
109,1,12
109,26,5
109,21,9
109,8,11
109,27,19
109,3,24
109,6,14
109,15,16
109,7,13
110,29,2
110,18,0
110,21,4
111,27,23
111,7,1
111,15,9
111,28,24
111,10,13
111,8,25
112,4,3
112,9,2
112,0,5
112,11,17
112,22,8
112,21,14
112,16,29
112,12,18
113,28,20
113,25,6
113,15,1
113,23,19
113,14,26
113,27,24
113,13,7
114,22,0
114,16,12
114,28,17
114,21,8
114,4,10
114,29,18
115,15,3
115,20,23
115,6,1
115,2,9
115,7,26
115,11,24
115,5,13
115,16,25
116,13,6
116,4,2
116,21,0
116,18,27
116,28,19
116,5,8
116,14,10
116,12,7
116,25,29
117,22,3
117,11,20
117,12,10
117,17,26
117,23,24
118,7,6
118,2,5
118,13,9
118,26,27
118,14,8
118,11,15
118,21,16
118,1,4
118,17,18
119,0,3
119,19,20
119,22,10
119,28,29
119,12,25
120,29,6
120,3,2
120,9,0
120,23,21
120,1,5
120,20,17
120,7,8
120,11,26
120,24,15
120,27,16
120,13,4
121,14,12
121,2,10
121,18,25
128,11,3
128,24,20
128,27,22
128,17,1
128,23,5
128,0,7
129,16,2
129,6,12
129,25,8
129,9,10
129,15,26
129,13,14
129,28,4
129,21,29
129,19,18
130,17,3
130,27,20
130,0,6
130,29,5
130,9,11
130,26,19
130,23,10
130,16,7
130,1,14
130,8,13
130,24,18
130,22,25
131,28,2
131,21,15
131,12,4
132,7,6
132,28,1
132,26,21
132,17,5
132,8,9
132,10,27
132,23,11
132,24,16
132,20,14
132,22,29
132,3,25
133,12,2
133,18,15
133,0,4
134,9,28
134,25,22
134,13,1
134,17,0
134,20,11
134,21,19
134,16,10
134,8,26
134,7,24
134,27,14
134,6,29
135,5,2
135,20,12
135,11,27
135,16,8
135,19,15
135,3,18
136,7,22
136,25,23
136,14,1
136,13,0
136,6,10
136,21,24
136,17,4
137,20,3
137,18,28
137,22,23
137,9,5
137,1,11
137,7,19
137,12,8
137,29,26
137,25,15
138,10,6
138,27,0
138,2,21
138,12,5
138,4,9
138,17,14
138,16,13
138,29,18
139,15,28
139,21,22
139,7,23
139,26,1
139,10,11
139,25,19
139,2,24
140,12,3
140,0,20
140,6,8
140,18,16
140,27,4
140,17,29
141,15,22
141,3,6
141,2,23
141,5,1
141,16,9
141,28,10
141,0,24
141,11,14
141,26,13
141,19,25
142,18,17
142,8,7
143,15,20
143,9,6
143,18,21
143,26,12
143,3,27
143,5,11
143,13,14
143,19,29
143,4,25
144,0,22
144,24,2
144,23,17
144,1,10
144,14,7
144,13,16
145,8,3
145,23,20
145,7,28
145,6,9
145,4,11
145,25,10
145,27,26
145,2,16
145,12,29
146,9,1
146,0,21
146,4,5
146,14,27
146,18,19
146,24,13
147,5,3
147,22,6
147,17,21
147,2,8
147,28,26
147,16,15
147,7,25
148,19,23
148,20,27
148,9,11
148,29,10
148,12,13
148,1,18
149,24,0
149,5,12
149,16,19
149,18,8
149,26,15
149,22,4
150,24,3
150,2,28
150,6,21
150,23,27
150,22,9
150,7,11
150,14,13
150,17,25
151,17,28
151,10,0
151,1,19
151,5,26
151,8,15
151,29,13
151,20,18
151,23,25
152,22,2
152,1,21
152,10,12
152,4,9
152,16,27
152,14,11
152,3,7
152,6,24
153,20,28
153,6,23
153,15,0
153,9,5
153,8,17
153,25,26
153,19,13
153,2,4
153,11,18
154,8,21
154,27,10
154,22,7
154,1,24
154,20,16
154,3,14
155,0,3
155,11,28
155,13,6
155,19,2
155,25,12
155,7,5
155,26,17
155,27,29
155,4,18
156,8,20
156,9,23
156,19,10
156,26,24
156,16,14
156,15,13
157,1,22
157,15,2
157,29,12
157,21,5
157,28,27
157,11,7
157,18,4
158,26,20
158,19,6
158,9,17
158,3,10
158,23,24
158,0,14
158,11,13
158,16,29
159,9,20
159,24,22
159,21,2
159,28,0
159,15,8
159,5,7
159,14,4
159,27,25
160,3,12
160,1,17
160,23,19
160,18,29
161,13,22
161,0,5
161,12,11
161,27,7
161,24,26
161,9,15
161,21,16
161,28,14
161,6,4
161,10,25
162,17,6
162,13,23
162,22,19
162,20,29
162,8,18
163,1,3
163,5,28
163,4,2
163,15,27
163,12,9
163,26,11
163,21,7
163,24,25
164,14,22
164,8,0
164,13,19
164,17,10
164,20,16
164,15,18
165,4,6
165,11,2
165,29,23
165,0,1
165,5,21
165,24,27
165,17,9
165,12,8
165,3,16
166,14,20
166,24,28
166,29,21
166,7,10
166,13,15
166,26,18
166,22,25
167,6,2
167,5,23
167,7,1
167,11,0
167,14,19
167,9,8
167,3,26
167,17,16
167,12,4
168,15,20
168,10,28
168,27,24
168,22,18
169,19,23
169,4,1
169,27,21
169,2,12
169,8,9
169,0,11
169,29,17
169,3,10
169,16,26
169,28,15
169,6,13
169,14,25
170,7,3
170,20,22
170,5,24
171,5,20
171,25,23
171,22,21
171,10,12
171,2,27
171,24,19
171,0,8
171,29,26
171,17,15
171,11,16
171,4,14
171,28,13
171,9,18
172,3,6
172,1,7
173,21,20
173,19,22
173,13,2
173,12,0
173,23,27
173,28,5
173,14,9
173,15,17
173,1,8
173,10,7
173,25,24
173,18,16
173,11,4
173,26,29
175,17,22
175,2,6
175,14,5
175,29,9
175,3,11
175,15,19
175,23,26
175,4,16
175,0,13
175,27,18
175,20,25
176,6,3
176,26,28
176,9,2
176,11,1
176,19,21
176,24,17
176,8,10
176,18,7
176,16,15
176,12,14
176,20,29
