aw_DREB%,aw_OREB%,aw_free_throws,aw_shooting,aw_turnovers,hm_DREB%,hm_OREB%,hm_free_throws,hm_shooting,hm_turnovers,result
0.11076190476190477,0.04846666666666667,0.23890547085842967,0.4939411270576039,0.14595238095238094,0.11920000000000001,0.0506,0.21573090541224077,0.4807789580171978,0.176,1
0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,0.1496,0.07300000000000001,0.22885032537960953,0.5086767895878525,0.168,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,0.1364,0.0412,0.23208191126279865,0.4754997562164798,0.15,1
0.11039999999999998,0.05820000000000001,0.23076923076923078,0.47730138713745274,0.141,0.1222,0.0548,0.24521291797656472,0.4859959988568162,0.14700000000000002,0
0.13188181818181816,0.05966363636363638,0.19863104491281347,0.4711386669558826,0.1352727272727273,0.11699999999999999,0.06080000000000001,0.24867228990940332,0.4592314901593252,0.166,0
0.11919999999999997,0.056600000000000004,0.3075330054361895,0.529381309862801,0.16,0.1242,0.0522,0.27035175879396983,0.5089195979899498,0.178,0
0.11076190476190477,0.04846666666666667,0.23890547085842967,0.4939411270576039,0.14595238095238094,0.14908181818181818,0.05700000000000001,0.24512910709141358,0.4934877867572362,0.16204545454545458,1
0.14155454545454543,0.06311818181818182,0.18516321240182107,0.44822471852148005,0.18304545454545457,0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,1
0.11000000000000001,0.0528,0.2686762778505898,0.4695281782437746,0.15400000000000003,0.15237142857142855,0.05040952380952381,0.241390665568995,0.4650307136976759,0.1635714285714286,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.142,0.1352,0.05940000000000001,0.25567918405192397,0.4910755679184052,0.176,0
0.13340000000000002,0.06040000000000001,0.24182389937106918,0.505188679245283,0.15,0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,1
0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18000000000000002,0.13528181818181817,0.06664545454545455,0.27811258731680594,0.487186686755239,0.15522727272727274,0
0.13499999999999998,0.05700000000000001,0.38713286713286715,0.5244755244755245,0.166,0.13188181818181816,0.05966363636363638,0.19863104491281347,0.4711386669558826,0.1352727272727273,0
0.15237142857142855,0.05040952380952381,0.241390665568995,0.4650307136976759,0.1635714285714286,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,1
0.1336,0.06839999999999999,0.27432848965213563,0.4743505063848525,0.163,0.11040000000000001,0.05820000000000001,0.23076923076923078,0.47730138713745274,0.14100000000000001,0
0.14395454545454545,0.07131818181818184,0.1898634797400445,0.446911210944883,0.17204545454545458,0.13340000000000002,0.06040000000000001,0.24182389937106918,0.505188679245283,0.15,0
0.13546363636363637,0.0638181818181818,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.11920000000000001,0.0506,0.21573090541224077,0.4807789580171978,0.176,0
0.11700000000000002,0.06080000000000001,0.24867228990940332,0.4592314901593252,0.166,0.1496,0.07300000000000001,0.22885032537960953,0.5086767895878525,0.168,1
0.1242,0.0522,0.27035175879396983,0.5089195979899498,0.178,0.1212,0.057800000000000004,0.21637426900584794,0.457656486896253,0.152,1
0.142,0.06420000000000001,0.24244657332350775,0.48931466470154755,0.182,0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,0
0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,0.1332,0.0786,0.25914994096812277,0.4592680047225502,0.132,0
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.14808181818181818,0.06140000000000001,0.274394215193467,0.49301113875853775,0.1790454545454546,1
0.11919999999999997,0.056600000000000004,0.3075330054361895,0.529381309862801,0.16,0.10516190476190476,0.04126666666666666,0.24804329606954642,0.4848932513245926,0.15495238095238095,0
0.11240000000000001,0.0486,0.26660722246990637,0.46979491752117697,0.14900000000000002,0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,1
0.1352,0.05940000000000001,0.25567918405192397,0.4910755679184052,0.176,0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,0
0.1222,0.0548,0.24521291797656472,0.4859959988568162,0.14700000000000002,0.13528181818181817,0.06664545454545455,0.27811258731680594,0.487186686755239,0.15522727272727274,1
0.1496,0.07300000000000001,0.22885032537960953,0.5086767895878525,0.168,0.11699999999999999,0.06080000000000001,0.24867228990940332,0.4592314901593252,0.166,0
0.14808181818181818,0.06140000000000001,0.274394215193467,0.49301113875853775,0.1790454545454546,0.13188181818181816,0.05966363636363638,0.19863104491281347,0.4711386669558826,0.1352727272727273,0
0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,0.13199999999999998,0.06580000000000001,0.24863718958207148,0.5045427013930951,0.18000000000000002,1
0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,0.11040000000000001,0.05820000000000001,0.23076923076923078,0.47730138713745274,0.14100000000000001,0
0.1388,0.0512,0.3874611691612539,0.5213216605478679,0.165,0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.171,0
0.11940000000000002,0.0756,0.23803604723430702,0.4636420136730889,0.12000000000000001,0.142,0.06420000000000001,0.24244657332350775,0.48931466470154755,0.182,1
0.11240000000000001,0.0522,0.3191616766467066,0.49835329341317364,0.151,0.1212,0.057800000000000004,0.21637426900584794,0.457656486896253,0.152,1
0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,0.1364,0.0412,0.23208191126279865,0.4754997562164798,0.15,0
0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,0.1336,0.06839999999999999,0.27432848965213563,0.4743505063848525,0.163,1
0.1242,0.05220000000000001,0.27035175879396983,0.5089195979899498,0.178,0.1352,0.05940000000000001,0.25567918405192397,0.4910755679184052,0.176,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,0.1352818181818182,0.06664545454545455,0.27811258731680594,0.487186686755239,0.15522727272727277,0
0.12568181818181817,0.056663636363636374,0.20420308465542714,0.4769548347900529,0.13927272727272727,0.10516190476190476,0.04126666666666666,0.24804329606954642,0.4848932513245926,0.15495238095238095,1
0.1242,0.0522,0.27035175879396983,0.5089195979899498,0.178,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0
0.13879999999999998,0.0512,0.3874611691612539,0.5213216605478679,0.16499999999999998,0.11699999999999999,0.06080000000000001,0.24867228990940332,0.4592314901593252,0.166,0
0.10516190476190476,0.04126666666666666,0.24804329606954642,0.4848932513245926,0.15495238095238095,0.1350470588235294,0.06835294117647059,0.23814751682893712,0.5107690752029584,0.167,1
0.11274736842105264,0.050484210526315784,0.242394998531448,0.4930908124589155,0.16236842105263158,0.12560000000000002,0.0504,0.1987140232700551,0.47550520514390693,0.176,1
0.1336,0.06839999999999999,0.27432848965213563,0.4743505063848525,0.163,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.142,0.12119999999999997,0.0568,0.29683071373357384,0.5246070600360732,0.166,0
0.1242,0.0522,0.27035175879396983,0.5089195979899498,0.178,0.11040000000000001,0.05820000000000001,0.23076923076923078,0.47730138713745274,0.14100000000000001,0
0.142,0.06420000000000001,0.24244657332350775,0.48931466470154755,0.18200000000000002,0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,1
0.13548181818181818,0.05966363636363638,0.19882765760073137,0.48288541428590637,0.13927272727272727,0.13868181818181818,0.07304545454545455,0.2865727002967359,0.4849777448071217,0.16022727272727275,1
0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,0.11274736842105262,0.050484210526315784,0.242394998531448,0.4930908124589155,0.1623684210526316,0
0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,1
0.128,0.049400000000000006,0.19341126461211477,0.4762663832801984,0.17099999999999999,0.10516190476190476,0.04126666666666666,0.24804329606954642,0.4848932513245926,0.15495238095238095,0
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.135,0.05700000000000001,0.38713286713286715,0.5244755244755245,0.16599999999999998,1
0.1364,0.0412,0.23208191126279865,0.4754997562164798,0.15,0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,1
0.127,0.07799999999999999,0.22097735399284862,0.4719904648390942,0.12300000000000001,0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.18400000000000002,1
0.12388181818181816,0.058863636363636375,0.20969561886187923,0.4816535487915303,0.11927272727272728,0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,1
0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,1
0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.18400000000000002,0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,0
0.13157142857142856,0.05980952380952381,0.29083745953151785,0.4737609502951819,0.1765714285714286,0.127,0.07799999999999999,0.22097735399284862,0.4719904648390942,0.123,1
0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.17099999999999999,0.1272818181818182,0.051000000000000004,0.21067157313707452,0.49145877302162816,0.15404545454545457,1
0.1126,0.0422,0.27292110874200426,0.4642857142857143,0.165,0.12119999999999997,0.0568,0.29683071373357384,0.5246070600360732,0.166,1
0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,1
0.142,0.06420000000000001,0.24244657332350775,0.48931466470154755,0.182,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0
0.1336,0.06839999999999999,0.27432848965213563,0.4743505063848525,0.163,0.11040000000000001,0.05820000000000001,0.23076923076923078,0.47730138713745274,0.14100000000000001,0
0.12655454545454545,0.05291818181818182,0.18521118264474593,0.4489728769316823,0.17404545454545456,0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,1
0.137,0.064,0.3803510933169079,0.5298737295965507,0.16899999999999998,0.1350470588235294,0.06835294117647059,0.23814751682893712,0.5107690752029584,0.167,1
0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,0.12599999999999997,0.0504,0.24834437086092714,0.48344370860927155,0.193,1
0.13868181818181818,0.07304545454545455,0.2865727002967359,0.4849777448071217,0.16022727272727275,0.11274736842105262,0.050484210526315784,0.242394998531448,0.4930908124589155,0.1623684210526316,0
0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.17099999999999999,0.1242,0.0522,0.27035175879396983,0.5089195979899498,0.178,0
0.12428181818181816,0.056663636363636374,0.2089288749983654,0.48651776490434284,0.14527272727272728,0.12119999999999997,0.0568,0.29683071373357384,0.5246070600360732,0.166,1
0.10516190476190476,0.04126666666666666,0.24804329606954642,0.4848932513245926,0.15495238095238095,0.11599999999999999,0.0516,0.2110322728313115,0.484092469672694,0.16799999999999998,1
0.1038,0.05000000000000001,0.22234826999432786,0.48581962563811687,0.142,0.142,0.06420000000000001,0.24244657332350775,0.48931466470154755,0.182,1
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.1350470588235294,0.06835294117647059,0.23814751682893712,0.5107690752029584,0.167,0
0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.18400000000000002,0.12299999999999997,0.054400000000000004,0.2800365463682047,0.46779351301964367,0.167,0
0.1272818181818182,0.051000000000000004,0.21067157313707452,0.49145877302162816,0.15404545454545457,0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,1
0.11529635036496351,0.056302919708029184,0.29882378401141707,0.47098014099774627,0.16327737226277372,0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,1
0.12155454545454547,0.05471818181818182,0.17942600519261806,0.4499433623705605,0.17304545454545456,0.13868181818181818,0.07304545454545455,0.2865727002967359,0.4849777448071217,0.16022727272727275,0
0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,1
0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,1
0.1272818181818182,0.051000000000000004,0.21067157313707452,0.49145877302162816,0.15404545454545457,0.127,0.07799999999999999,0.22097735399284862,0.4719904648390942,0.123,0
0.10516190476190476,0.04126666666666666,0.24804329606954642,0.4848932513245926,0.15495238095238095,0.135,0.05700000000000001,0.38713286713286715,0.5244755244755245,0.16599999999999998,1
0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,0.12599999999999997,0.0504,0.24834437086092714,0.48344370860927155,0.193,1
0.11769635036496351,0.05210291970802918,0.29704164601288796,0.4713443811061898,0.15827737226277372,0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,0
0.1242,0.0522,0.27035175879396983,0.5089195979899498,0.178,0.12259999999999997,0.06080000000000001,0.30578512396694213,0.5351239669421488,0.161,1
0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0
0.12655454545454545,0.05291818181818182,0.18521118264474593,0.4489728769316823,0.17404545454545456,0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,1
0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,1
0.123,0.054400000000000004,0.2800365463682047,0.46779351301964367,0.16699999999999998,0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.171,0
0.13528181818181817,0.06664545454545455,0.27811258731680594,0.487186686755239,0.15522727272727274,0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,1
0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,0.1336,0.06839999999999999,0.27432848965213563,0.4743505063848525,0.163,0
0.142,0.06420000000000001,0.24244657332350775,0.48931466470154755,0.182,0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,1
0.13188181818181816,0.05966363636363638,0.19863104491281347,0.4711386669558826,0.1352727272727273,0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,1
0.10399999999999998,0.055600000000000004,0.23268817204301076,0.4858064516129032,0.153,0.11529635036496351,0.056302919708029184,0.29882378401141707,0.47098014099774627,0.16327737226277372,1
0.1350470588235294,0.06835294117647059,0.23814751682893712,0.5107690752029584,0.167,0.135,0.05700000000000001,0.38713286713286715,0.5244755244755245,0.16599999999999998,1
0.1336,0.06839999999999999,0.27432848965213563,0.4743505063848525,0.163,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0
0.1272818181818182,0.051000000000000004,0.21067157313707452,0.49145877302162816,0.15404545454545457,0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.18400000000000002,1
0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.142,0.12224761904761905,0.05103809523809524,0.2300791435496284,0.4827699093697233,0.183,0
0.11739999999999999,0.0756,0.2599954306602696,0.47212702764450537,0.152,0.12599999999999997,0.0504,0.24834437086092714,0.48344370860927155,0.193,1
0.1334,0.06160000000000001,0.20085356094958656,0.4758602293945052,0.14200000000000002,0.11574736842105264,0.05508421052631579,0.2414364359261902,0.4860778366805994,0.1783684210526316,0
0.123,0.07,0.23708421797593773,0.46862467563104504,0.13899999999999998,0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,1
0.12299999999999997,0.054400000000000004,0.2800365463682047,0.46779351301964367,0.167,0.123,0.051000000000000004,0.2979904812268641,0.5142781597038604,0.179,1
0.11039999999999998,0.05820000000000001,0.23076923076923078,0.47730138713745274,0.141,0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,1
0.11379999999999998,0.0548,0.2699629171817058,0.5221260815822002,0.164,0.1350470588235294,0.06835294117647059,0.23814751682893712,0.5107690752029584,0.167,1
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,1
0.13695874125874125,0.057569230769230775,0.23549966662134245,0.4834105210044936,0.1642762237762238,0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,1
0.13528181818181817,0.06664545454545455,0.27811258731680594,0.487186686755239,0.15522727272727274,0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,1
0.12715454545454544,0.061518181818181826,0.20323182100683654,0.4723695172103725,0.15504545454545454,0.11529635036496351,0.056302919708029184,0.29882378401141707,0.47098014099774627,0.16327737226277372,1
0.11379999999999998,0.0548,0.2699629171817058,0.5221260815822002,0.164,0.10076190476190476,0.04306666666666666,0.22660642042767823,0.4878237797509588,0.15295238095238095,1
0.11274736842105262,0.050484210526315784,0.242394998531448,0.4930908124589155,0.1623684210526316,0.135,0.05700000000000001,0.38713286713286715,0.5244755244755245,0.16599999999999998,1
0.1334,0.06160000000000001,0.20085356094958656,0.4758602293945052,0.14200000000000002,0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.171,1
0.123,0.051000000000000004,0.2979904812268641,0.5142781597038604,0.179,0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,1
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,1
0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0.12199999999999997,0.0526,0.31448663853727143,0.45274261603375526,0.211,0
0.0964,0.057800000000000004,0.22725129655822726,0.4655822725129656,0.15000000000000002,0.13699999999999998,0.06219999999999999,0.2503431237990667,0.46747186384847655,0.163,0
0.1350470588235294,0.06835294117647059,0.23814751682893712,0.5107690752029584,0.167,0.13695874125874125,0.057569230769230775,0.23549966662134245,0.4834105210044936,0.1642762237762238,1
0.13699999999999998,0.06219999999999999,0.2503431237990667,0.46747186384847655,0.163,0.1334,0.06160000000000001,0.20085356094958656,0.4758602293945052,0.14200000000000002,1
0.1186,0.06960000000000001,0.2644694533762058,0.46483118971061094,0.15100000000000002,0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,1
0.12224761904761905,0.05103809523809524,0.2300791435496284,0.4827699093697233,0.18300000000000002,0.0964,0.057800000000000004,0.22725129655822726,0.4655822725129656,0.15,0
0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,0.1182,0.047,0.23819742489270387,0.478898426323319,0.14,1
0.11379999999999998,0.0548,0.2699629171817058,0.5221260815822002,0.164,0.13488181818181816,0.07064545454545455,0.2709209911173446,0.49525725252823505,0.15822727272727274,1
0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,0.11274736842105262,0.050484210526315784,0.242394998531448,0.4930908124589155,0.1623684210526316,0
0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.18400000000000002,0.11529635036496351,0.056302919708029184,0.29882378401141707,0.47098014099774627,0.16327737226277372,0
0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,1
0.143,0.055400000000000005,0.24560185185185185,0.47847222222222224,0.18,0.123,0.06999999999999999,0.23708421797593773,0.46862467563104504,0.139,0
0.1286,0.06480000000000001,0.22915757311217808,0.5247708424268879,0.155,0.123,0.051000000000000004,0.2979904812268641,0.5142781597038604,0.179,1
0.13499999999999998,0.05700000000000001,0.38713286713286715,0.5244755244755245,0.166,0.10076190476190476,0.04306666666666666,0.22660642042767823,0.4878237797509588,0.15295238095238095,1
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,1
0.12199999999999997,0.0526,0.31448663853727143,0.45274261603375526,0.21100000000000002,0.1182,0.047,0.23819742489270387,0.478898426323319,0.14,1
0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.184,0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,0
0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,0.12655454545454545,0.05291818181818182,0.18521118264474593,0.4489728769316823,0.17404545454545456,1
0.1452,0.06000000000000001,0.21002252252252251,0.4653716216216216,0.134,0.13695874125874125,0.057569230769230775,0.23549966662134245,0.4834105210044936,0.1642762237762238,0
0.10076190476190476,0.04306666666666666,0.22660642042767823,0.4878237797509588,0.15295238095238095,0.1334,0.06160000000000001,0.20085356094958656,0.4758602293945052,0.14200000000000002,1
0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,1
0.12360000000000002,0.0716,0.2680925871667155,0.4925285672428948,0.168,0.0964,0.057800000000000004,0.22725129655822726,0.4655822725129656,0.15,0
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.142,0.12199999999999997,0.0526,0.31448663853727143,0.45274261603375526,0.211,0
0.11379999999999998,0.0548,0.2699629171817058,0.5221260815822002,0.164,0.11054736842105264,0.05488421052631579,0.2376360993265494,0.5042276085086184,0.1613684210526316,0
0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.17099999999999999,0.13488181818181816,0.07064545454545455,0.2709209911173446,0.49525725252823505,0.15822727272727274,0
0.1354636363636364,0.06381818181818182,0.20286933973480686,0.48947493573992507,0.16831818181818184,0.11769635036496351,0.05210291970802918,0.29704164601288796,0.4713443811061898,0.15827737226277372,0
0.12224761904761905,0.05103809523809524,0.2300791435496284,0.4827699093697233,0.18300000000000002,0.1052,0.0522,0.26105442176870747,0.4825680272108844,0.165,1
0.13188181818181816,0.05966363636363638,0.19863104491281347,0.4711386669558826,0.1352727272727273,0.137,0.064,0.3803510933169079,0.5298737295965507,0.16899999999999998,1
0.10914736842105263,0.05208421052631579,0.2350664787019377,0.5068275423611687,0.1643684210526316,0.11379999999999998,0.0548,0.2699629171817058,0.5221260815822002,0.164,1
0.123,0.051000000000000004,0.2979904812268641,0.5142781597038604,0.179,0.1286,0.06480000000000001,0.22915757311217808,0.5247708424268879,0.155,1
0.123,0.0512,0.24084975684668544,0.5226516508830304,0.14200000000000002,0.13340000000000002,0.0664,0.23506217773733698,0.4827115559599636,0.162,1
0.1264,0.05600000000000001,0.25168756027000966,0.5091610414657667,0.18400000000000002,0.1182,0.047,0.23819742489270387,0.478898426323319,0.14,1
0.11679999999999999,0.056400000000000006,0.2074154852780807,0.46226826608506,0.14500000000000002,0.1333818181818182,0.05701818181818182,0.21825259515570936,0.47429560059317843,0.16236363636363638,1
0.11600000000000002,0.0516,0.2110322728313115,0.484092469672694,0.168,0.1222,0.041,0.25141713904634877,0.4626542180726909,0.164,1
0.14799999999999996,0.05740000000000001,0.23264,0.49408,0.22000000000000003,0.13035454545454545,0.05451818181818182,0.19232296129994936,0.4479048310038467,0.16804545454545455,1
0.1258,0.0442,0.18473895582329317,0.47819850831899025,0.17099999999999999,0.119,0.06140000000000001,0.23014145810663764,0.45212187159956474,0.165,1
0.12535454545454544,0.05631818181818182,0.18450550662142132,0.4492031018388073,0.16704545454545455,0.123,0.06999999999999999,0.23708421797593773,0.46862467563104504,0.139,0
