day,team1,team2
0,15,5
0,19,22
0,11,27
0,21,24
0,9,25
0,8,20
0,2,14
0,16,26
1,3,29
1,4,7
1,12,14
1,18,27
1,23,13
1,19,5
1,16,28
2,0,5
2,1,17
2,23,20
2,11,10
2,4,6
2,3,13
3,18,20
3,15,28
3,9,24
3,1,25
3,0,6
4,18,24
4,11,28
4,23,25
4,21,17
4,9,10
4,12,22
4,8,26
4,15,29
5,0,7
5,4,26
5,1,6
5,11,17
5,8,29
5,2,10
5,3,14
6,19,27
6,16,7
6,2,13
6,12,29
6,21,14
6,23,22
7,10,24
7,28,19
7,1,20
7,4,5
7,12,8
7,16,21
7,9,7
7,2,26
7,25,18
8,3,6
8,2,19
8,29,18
8,4,0
8,15,24
8,28,22
8,10,7
9,16,8
9,3,7
9,2,0
9,15,20
9,17,22
9,25,19
9,29,24
10,12,11
10,17,20
10,13,21
10,15,14
10,29,8
10,9,26
10,2,5
10,28,18
10,10,6
10,4,27
11,16,22
11,17,6
11,23,5
11,1,18
11,10,26
11,13,11
12,13,7
12,23,27
12,1,14
12,25,5
12,4,21
13,23,0
13,3,11
13,12,14
13,9,27
14,19,17
14,18,27
14,4,14
14,2,24
14,3,15
14,28,9
14,11,8
14,6,0
15,6,13
15,26,17
15,19,29
15,11,0
15,25,24
15,1,16
15,22,12
15,18,8
16,26,16
16,5,20
16,7,14
16,22,29
16,18,23
16,1,12
16,3,10
17,22,24
17,3,13
17,28,8
17,4,17
17,5,15
17,1,0
17,26,9
17,6,10
17,2,27
18,7,20
18,11,12
18,5,23
18,28,27
18,18,21
19,25,9
19,2,20
19,19,15
19,11,29
19,22,21
20,7,10
20,28,16
20,4,13
20,26,14
20,2,21
20,25,23
21,9,1
21,6,26
21,10,2
21,16,27
21,8,11
21,22,17
22,20,26
22,24,2
22,5,0
22,29,4
22,25,13
22,7,17
22,22,14
22,21,18
22,8,3
23,21,1
23,7,12
23,25,0
24,16,17
24,22,28
24,19,18
24,20,11
24,9,2
24,23,15
24,10,3
25,24,18
25,21,27
25,10,4
25,25,28
25,7,1
25,29,14
25,16,12
25,23,26
25,19,13
26,29,28
26,6,14
26,24,15
26,5,11
27,19,4
27,8,13
27,20,15
27,5,17
27,23,27
27,6,12
27,16,0
27,9,3
28,23,11
28,12,26
28,22,19
28,28,3
28,9,0
28,6,4
28,25,20
28,24,10
29,8,5
29,25,16
29,13,1
29,29,20
29,21,27
29,22,26
30,8,4
30,23,17
30,14,5
30,18,19
30,29,11
30,12,10
31,14,1
31,28,15
31,9,2
31,21,19
31,7,4
31,22,27
31,18,11
31,29,10
32,13,2
32,24,20
32,23,16
32,14,27
33,9,15
33,6,1
33,24,17
33,22,20
33,28,0
33,7,2
33,13,3
33,18,16
34,7,3
34,6,27
34,12,5
34,14,15
34,25,17
34,21,26
34,8,0
35,14,17
35,15,29
35,24,18
35,11,7
35,13,19
35,10,16
35,27,6
35,12,4
35,3,0
35,8,1
36,26,25
36,8,4
36,11,18
36,28,20
36,12,1
36,14,5
36,9,16
37,23,22
37,27,21
37,24,19
37,15,25
37,9,5
37,10,0
37,3,2
37,26,1
38,28,21
38,14,18
38,24,16
38,12,2
38,9,17
38,8,6
39,26,22
39,3,20
39,27,7
39,28,25
39,13,17
40,10,20
40,15,7
40,9,4
40,13,0
40,23,29
40,26,2
40,11,6
40,12,5
41,24,29
41,8,22
41,23,21
41,15,19
42,10,15
42,26,24
42,18,7
42,9,0
42,16,3
42,8,21
42,29,1
42,12,25
42,19,17
43,27,11
43,6,25
43,29,15
43,10,5
43,28,23
43,22,24
43,14,20
43,8,7
44,8,2
44,6,7
45,26,23
45,4,2
45,10,1
45,12,17
46,29,2
46,27,24
46,14,23
46,19,3
46,18,25
46,22,0
46,13,11
47,16,15
47,6,17
47,4,1
47,18,24
47,14,0
47,13,5
47,9,23
47,28,21
47,12,20
48,9,3
48,16,21
48,4,11
48,22,5
48,19,20
48,27,0
48,28,2
48,26,15
48,13,25
49,20,16
49,0,23
49,8,17
49,27,28
49,26,4
49,10,9
49,24,12
49,5,13
50,25,15
50,18,17
50,10,21
50,0,2
50,8,9
50,19,29
51,20,1
51,0,6
51,26,21
51,7,3
52,10,3
52,8,15
52,11,2
52,22,29
52,25,21
52,24,1
52,19,23
52,18,16
53,22,17
