day,team1,team2
64,24,11
64,2,28
64,3,25
64,27,17
64,1,8
64,14,12
65,13,12
65,0,4
65,7,9
65,14,25
66,29,17
66,6,20
66,13,5
66,24,21
66,22,15
66,3,16
66,0,9
66,1,4
66,26,18
67,22,20
67,29,25
67,10,17
67,3,12
67,0,18
67,7,11
68,22,9
68,26,20
68,10,11
68,1,23
68,27,16
68,2,4
68,19,15
68,29,28
68,7,5
69,19,21
69,6,8
69,27,5
69,10,23
69,26,16
70,1,28
70,22,6
70,20,2
70,14,11
70,19,26
70,12,23
71,1,24
71,25,26
71,27,28
71,18,6
71,12,15
71,4,13
71,16,29
72,17,3
72,18,15
72,0,2
72,22,23
72,9,5
72,4,28
72,27,21
73,10,5
73,9,29
73,1,13
73,27,8
73,12,7
73,16,15
73,17,26
73,19,11
73,25,21
74,9,8
74,25,24
74,10,7
74,17,23
74,4,3
74,20,6
74,14,21
75,0,11
75,18,5
75,9,7
75,1,3
75,16,24
75,19,8
75,20,13
75,12,28
76,14,26
76,22,2
76,0,3
76,10,29
77,29,22
77,2,14
77,5,8
77,24,20
77,16,4
77,0,17
78,0,12
78,24,28
78,26,13
78,16,20
78,29,9
78,19,21
78,27,14
78,23,3
79,6,3
79,24,21
79,5,1
79,2,7
79,27,12
79,11,13
79,18,22
80,0,13
80,25,17
80,18,12
80,15,4
80,23,10
80,6,28
81,15,10
81,26,3
81,25,1
81,29,21
81,19,7
81,18,4
82,27,20
82,15,28
82,26,8
82,11,7
82,5,9
82,19,10
83,2,1
83,16,17
83,25,22
83,23,9
83,6,14
83,0,8
83,11,20
84,3,5
84,6,18
84,27,20
84,19,2
84,29,23
84,9,4
84,10,13
84,8,24
85,27,4
85,0,28
85,1,5
85,21,12
85,7,23
85,17,25
85,3,26
86,14,2
86,0,13
86,6,5
86,21,25
86,17,22
86,7,24
86,19,26
86,9,12
86,15,16
87,19,18
87,10,28
87,8,11
87,14,24
87,15,20
87,0,4
88,15,13
88,21,16
88,10,25
88,1,2
88,14,11
88,29,12
89,1,13
89,17,18
89,7,26
89,8,28
89,9,22
89,3,11
89,6,2
90,29,20
90,19,16
90,6,23
90,27,22
91,13,26
91,14,7
91,5,25
91,8,3
91,17,18
91,0,11
91,23,2
91,28,4
91,16,19
91,9,10
92,5,3
92,15,24
92,0,20
92,16,22
92,14,4
92,9,6
93,8,6
93,21,18
93,1,10
93,12,11
93,5,7
93,28,29
94,13,10
94,12,2
94,8,19
94,27,25
95,16,25
95,21,20
95,23,4
95,17,29
96,1,2
96,21,26
96,15,22
96,27,3
96,5,11
96,17,24
96,14,19
97,23,26
97,15,18
97,1,7
97,9,20
97,0,22
97,27,29
97,13,24
97,12,19
97,28,6
98,10,27
98,2,11
98,15,17
98,23,12
98,20,29
98,16,18
98,3,4
98,24,8
98,14,6
98,28,22
99,5,22
99,16,6
99,23,8
99,14,4
99,24,27
99,1,21
99,20,25
99,3,18
100,3,9
100,20,18
100,26,29
100,28,25
100,5,19
100,7,6
101,28,11
101,13,22
101,1,4
101,26,25
101,7,8
101,10,0
101,16,29
102,5,6
102,26,12
102,7,27
102,13,0
102,15,21
103,10,12
103,2,0
103,15,11
103,14,9
103,3,17
103,24,19
104,2,17
104,13,9
104,1,11
104,23,19
104,20,21
105,13,23
105,18,28
105,11,0
105,22,7
106,5,2
106,15,0
106,24,28
106,11,14
106,29,26
106,19,1
106,3,12
106,21,23
107,22,26
107,20,17
107,15,6
107,13,10
107,8,27
107,16,25
107,29,7
108,29,27
108,18,17
108,19,0
108,21,6
108,8,9
108,20,14
108,4,12
109,4,1
109,21,17
109,13,6
109,5,28
109,18,9
109,24,25
109,8,12
109,3,7
110,16,27
110,5,10
110,22,1
110,24,26
110,3,23
110,15,2
110,4,9
110,20,25
111,11,9
111,19,27
111,13,14
111,18,10
111,16,2
112,25,22
112,4,10
112,21,0
112,20,9
112,15,17
113,28,17
113,8,7
113,26,19
113,14,2
113,25,23
113,24,5
113,1,10
113,4,22
114,12,0
114,14,22
114,15,23
114,6,2
114,29,3
114,25,11
114,20,5
114,28,18
115,21,2
115,16,11
115,27,19
115,12,18
115,26,17
115,6,9
115,29,13
115,14,10
116,12,13
116,27,18
116,8,23
116,4,11
116,24,7
116,1,0
116,6,5
116,15,3
117,27,23
117,16,9
117,28,19
117,21,11
117,8,5
117,24,0
118,25,3
118,29,19
118,16,13
118,26,18
118,20,7
118,1,9
119,29,19
119,21,3
119,13,8
119,7,2
120,25,15
120,16,23
120,1,11
120,13,20
120,18,14
120,21,22
120,28,5
121,17,0
121,29,6
121,18,22
121,4,20
121,28,12
121,1,3
122,4,12
122,9,11
122,29,0
122,13,6
122,10,8
122,27,24
122,21,5
122,16,14
123,10,14
123,1,26
123,17,23
123,4,24
123,16,20
123,7,11
123,25,12
124,27,26
124,1,6
124,9,19
124,16,5
124,21,15
124,4,0
124,13,3
124,28,24
124,25,2
125,9,6
125,29,22
125,18,23
125,27,19
125,28,26
125,17,15
125,7,8
125,10,2
126,26,23
126,13,27
126,17,16
126,9,14
126,11,6
127,26,22
127,10,19
127,24,3
127,1,27
127,20,0
127,5,29
127,4,16
128,8,0
128,2,22
128,15,25
128,20,28
128,1,19
128,5,18
128,10,12
129,11,25
129,9,28
130,20,3
130,15,16
130,24,29
130,2,23
130,7,14
130,10,18
130,13,12
130,4,6
130,17,21
131,24,23
131,7,22
131,17,29
131,1,12
131,4,3
131,8,14
131,11,21
131,15,27
131,13,28
132,7,25
132,9,21
132,5,16
132,15,19
132,2,6
132,10,22
132,26,0
132,8,18
133,25,29
133,26,7
133,3,1
133,28,27
133,19,12
133,0,24
133,21,16
133,10,4
134,3,8
134,2,4
134,23,7
134,17,20
134,21,15
134,10,11
134,0,12
134,13,29
135,5,24
135,22,18
135,2,15
135,10,1
135,25,16
135,19,20
135,9,11
135,23,29
136,26,15
136,17,4
136,6,11
136,9,12
136,22,8
136,13,18
137,25,14
137,17,15
137,26,27
137,6,7
137,22,16
137,5,12
137,0,29
137,28,20
138,3,27
138,5,14
138,21,8
138,13,7
138,28,24
138,6,4
138,17,1
138,23,18
139,9,1
139,19,14
139,2,16
140,0,21
140,29,24
140,8,1
140,26,5
140,13,14
140,12,7
140,28,10
140,4,23
141,8,14
141,12,9
141,6,3
141,16,23
141,28,15
141,27,2
142,20,23
142,18,19
142,29,25
142,22,3
143,27,1
143,29,5
143,6,9
143,8,25
143,18,21
143,0,7
143,22,11
144,16,1
144,27,10
144,26,11
144,6,24
144,13,9
144,20,15
144,4,19
144,17,2
144,12,3
145,4,14
145,26,21
145,17,11
145,20,19
145,16,10
145,28,7
145,18,2
146,22,21
146,17,25
146,0,5
146,13,15
146,20,24
147,20,22
147,7,19
147,5,10
147,23,1
147,11,3
147,16,18
148,20,28
148,5,1
148,21,22
148,25,29
148,0,26
148,12,6
149,24,14
149,2,10
149,23,28
149,11,4
149,15,8
149,9,13
149,17,27
150,0,27
150,24,6
150,12,13
150,9,18
150,21,10
150,2,8
150,7,29
150,17,19
150,5,14
150,25,26
151,12,3
151,20,10
151,23,14
151,7,13
151,24,22
151,16,19
152,7,4
152,9,8
152,21,29
152,15,18
152,5,27
152,25,6
152,17,26
153,0,14
153,11,1
153,25,4
153,15,26
153,2,3
153,16,28
154,27,17
154,3,21
154,19,6
154,29,23
154,5,0
154,4,25
154,20,8
155,29,18
155,7,0
155,12,8
155,19,24
156,27,16
156,12,21
156,20,17
156,14,10
156,15,26
156,2,1
156,3,24
156,22,25
157,5,21
157,4,10
157,20,24
157,12,6
157,2,9
157,15,23
157,29,17
157,28,13
157,3,1
158,11,23
158,22,10
158,29,16
158,4,9
158,28,26
158,3,8
159,22,16
159,11,26
159,7,9
159,19,25
159,2,18
159,5,13
159,14,0
160,7,13
160,14,6
160,15,1
160,11,10
160,28,17
160,27,18
161,3,4
161,7,15
161,28,29
161,0,25
161,12,10
161,17,14
161,20,23
162,3,10
162,18,26
162,21,19
162,28,1
162,27,23
163,27,26
163,22,13
163,24,9
164,24,13
164,0,8
164,21,23
164,6,19
164,18,29
164,27,9
165,20,16
165,7,5
165,2,13
165,11,19
165,0,1
165,22,25
165,12,9
165,3,14
166,17,5
166,2,8
166,11,1
166,21,13
166,6,16
166,27,25
166,18,15
166,24,4
167,11,16
167,6,29
167,28,14
167,17,8
167,21,4
167,12,1
167,7,10
167,2,5
167,20,26
167,22,15
168,3,5
168,6,12
168,20,22
168,26,27
168,0,9
168,21,24
168,14,1
168,8,13
168,4,18
169,6,1
169,20,19
169,4,5
169,26,28
169,17,13
169,15,12
169,25,18
169,11,24
169,8,16
170,4,29
170,17,12
170,14,28
170,3,22
170,2,9
171,20,18
171,11,22
171,14,13
171,23,16
171,26,29
171,2,12
171,15,9
172,21,7
172,14,29
172,3,19
172,25,10
172,15,27
172,17,24
172,0,1
173,23,24
173,6,10
173,25,27
173,21,28
173,11,5
173,2,7
174,17,7
174,23,19
174,6,22
174,8,10
174,0,16
175,7,28
175,29,21
175,17,27
175,24,26
175,4,8
175,3,2
176,20,21
176,1,22
176,23,15
176,5,26
176,7,12
176,3,0
176,10,14
177,3,28
177,19,22
177,20,27
178,10,13
178,29,27
178,19,25
178,23,21
178,4,15
178,6,0
178,7,16
178,5,8
178,1,14
179,5,12
179,4,2
179,1,9
179,24,22
179,18,13
179,17,16
179,11,14
180,29,26
180,6,8
180,19,9
180,24,25
180,11,2
180,18,0
181,20,12
181,17,9
181,6,15
181,24,16
181,11,13
181,10,8
181,23,25
181,18,28
