day,team1,team2
0,0,5
0,21,14
0,16,26
0,12,29
0,11,10
0,19,27
0,3,13
1,23,22
1,3,14
1,8,20
1,2,13
1,15,29
1,21,17
1,9,24
1,11,27
1,1,6
2,9,25
2,0,6
2,2,10
2,19,5
2,18,27
2,11,28
3,23,25
3,12,14
3,0,7
3,1,17
3,18,24
3,8,29
4,2,14
4,9,10
4,23,13
4,19,22
4,11,17
4,4,26
4,16,28
4,15,5
5,4,6
5,23,20
5,21,24
5,16,7
6,15,28
6,3,29
6,12,22
6,4,7
6,18,20
6,8,26
6,1,25
7,10,24
7,29,8
7,25,18
7,17,22
7,4,21
8,13,21
8,15,14
8,2,19
8,4,5
8,12,11
8,28,18
8,9,26
8,16,8
8,3,7
9,2,26
9,16,22
9,4,27
9,15,20
9,10,7
9,29,18
9,23,0
10,10,6
10,1,20
10,13,11
10,23,27
10,2,5
10,16,21
10,12,8
11,28,22
11,17,6
11,3,11
11,2,0
11,29,24
11,10,26
11,23,5
11,1,14
11,9,7
12,3,6
12,28,19
12,17,20
12,12,14
12,25,5
12,15,24
12,4,0
12,1,18
12,9,27
13,13,7
13,25,19
14,6,13
14,1,12
14,25,23
14,11,8
14,7,20
14,22,24
14,26,16
14,18,27
15,5,15
15,19,17
15,6,10
15,1,0
15,18,21
16,11,29
16,3,13
16,2,21
16,28,8
16,26,17
16,5,23
16,4,14
17,25,9
17,3,15
17,2,24
17,26,14
17,18,8
17,6,0
17,22,29
17,4,17
18,3,10
18,18,23
18,26,9
18,22,21
18,1,16
18,2,20
18,11,12
18,19,29
18,28,27
19,4,13
19,7,10
19,28,9
19,19,15
19,2,27
20,11,0
20,22,12
20,28,16
20,7,14
20,25,24
20,5,20
21,22,28
21,25,0
21,5,17
21,24,15
21,21,18
21,16,12
22,5,0
22,10,2
22,20,26
22,19,13
22,21,27
22,29,4
22,9,1
23,16,0
23,22,14
23,24,2
23,8,3
23,7,1
23,25,13
24,7,17
24,10,3
24,8,11
24,23,26
25,9,3
25,16,27
25,19,4
25,20,11
25,23,15
25,6,14
25,29,28
26,7,12
26,19,18
26,25,28
26,20,15
26,9,2
26,21,1
26,10,4
26,5,11
26,16,17
26,6,26
27,8,13
27,24,18
27,6,12
27,29,14
27,22,17
27,23,27
28,24,17
28,7,2
28,21,19
28,8,4
28,6,1
28,18,16
28,14,15
29,8,0
29,12,10
29,25,20
29,29,11
29,22,26
30,28,3
30,29,10
30,12,26
30,9,0
30,14,1
30,6,4
30,21,27
30,18,11
31,25,16
31,23,17
31,22,27
31,7,3
31,13,1
31,28,0
31,24,20
31,21,26
32,22,20
32,12,5
32,9,2
33,18,19
33,23,16
33,24,10
33,28,15
33,7,4
33,6,27
33,14,5
33,13,2
34,8,5
34,13,3
34,9,15
34,22,19
34,29,20
34,25,17
34,23,11
34,14,27
35,8,1
35,9,5
35,13,17
35,24,18
35,15,29
35,23,21
35,10,16
35,11,6
36,14,17
36,27,7
36,10,0
36,15,25
36,26,2
36,23,29
36,12,4
36,11,18
37,8,22
37,27,21
37,24,16
37,13,19
37,12,2
37,14,5
37,3,20
38,23,22
38,8,6
38,24,19
38,26,1
38,9,16
38,28,20
38,13,0
38,15,7
38,14,18
39,28,21
39,15,19
39,12,1
39,27,6
39,3,0
40,12,5
40,9,4
40,26,25
40,10,20
41,9,17
41,3,2
41,24,29
41,11,7
41,28,25
41,26,22
41,8,4
42,28,23
42,29,1
42,12,17
42,18,25
42,8,7
42,27,11
42,4,2
42,16,15
42,14,0
43,9,0
43,22,5
43,14,23
43,26,15
43,16,3
44,19,17
44,10,5
44,18,7
44,4,1
44,22,0
44,26,24
44,13,11
45,9,3
45,19,20
45,16,21
45,10,1
45,13,25
45,28,2
45,6,17
46,4,11
46,6,25
46,8,2
46,26,23
46,18,24
47,22,24
47,6,7
47,19,3
47,10,15
47,12,20
47,28,21
47,29,2
47,27,0
48,13,5
48,12,25
48,14,20
48,9,23
48,27,24
48,29,15
48,8,21
49,20,1
49,5,6
49,11,12
49,14,13
49,22,29
49,26,28
49,10,9
49,7,3
50,27,13
50,8,17
50,10,3
50,11,2
50,0,23
50,24,1
50,19,29
50,26,4
51,5,13
51,24,15
51,20,4
51,19,23
51,26,21
51,8,2
51,18,17
51,14,9
52,14,12
52,8,9
52,0,2
52,25,15
52,22,23
52,27,28
52,7,21
53,18,1
53,25,28
53,19,16
53,24,12
53,0,6
53,22,17
53,10,21
54,18,16
54,25,21
54,5,3
54,19,28
55,7,6
55,11,4
55,8,15
55,0,3
55,27,29
55,20,16
56,23,28
56,0,19
56,22,27
56,26,24
56,13,8
56,18,20
57,5,9
57,25,27
57,1,29
57,26,10
57,14,3
57,22,19
57,2,6
57,17,28
57,13,16
58,1,15
58,11,8
58,18,3
58,21,20
58,14,16
59,23,24
59,11,9
59,5,7
59,0,15
59,14,8
59,12,16
60,26,6
60,17,19
60,5,4
60,0,10
60,21,9
60,12,24
60,2,29
61,23,20
61,1,7
61,2,3
61,21,28
61,25,8
61,22,4
62,13,4
62,25,7
62,17,10
62,12,27
62,23,6
62,11,15
62,18,29
63,26,18
63,29,17
63,3,12
63,22,20
63,2,25
63,0,9
64,29,25
64,27,17
64,24,21
64,1,23
64,7,5
64,10,11
64,13,12
64,0,4
65,22,9
65,19,21
65,7,11
65,24,23
65,27,15
65,26,20
65,29,28
65,10,17
66,22,15
66,6,20
66,19,28
66,14,25
66,26,16
67,0,18
67,27,16
67,6,21
67,14,12
67,1,8
67,13,5
67,3,25
67,10,23
67,2,4
68,19,15
68,1,4
68,7,18
68,27,5
68,14,8
69,24,11
69,3,16
69,7,9
69,6,8
69,2,28
69,13,4
70,16,29
70,22,2
70,18,15
70,19,11
70,14,21
70,9,5
70,4,13
71,12,23
71,25,21
71,16,15
71,1,24
71,20,6
71,19,26
71,0,11
71,9,7
72,10,5
72,12,15
72,27,8
72,16,24
72,1,3
72,18,6
73,1,28
73,9,8
73,17,26
73,22,6
74,20,2
74,19,8
74,17,3
74,10,7
74,4,28
74,25,26
74,22,23
74,1,13
75,20,13
75,27,28
75,17,23
75,18,5
75,14,26
75,10,29
75,0,3
75,12,7
76,9,29
76,0,2
76,12,28
76,14,11
76,25,24
76,27,21
76,4,3
77,15,28
77,6,3
77,11,20
77,29,9
77,16,17
77,2,1
77,19,7
78,2,14
78,0,12
78,15,10
78,26,13
78,5,8
78,11,7
78,24,20
78,18,4
79,29,22
79,11,13
79,16,4
79,24,21
79,23,9
80,23,3
80,0,17
80,2,7
80,25,22
81,19,21
81,0,8
81,18,12
81,23,10
81,27,14
81,6,28
81,25,1
81,5,9
82,27,20
82,26,3
82,6,14
82,18,22
82,5,1
82,15,4
82,0,13
83,19,10
83,16,20
83,25,17
83,26,8
83,24,28
83,29,21
83,27,12
84,10,28
84,1,2
84,29,20
84,3,11
84,7,26
84,9,12
84,19,18
84,21,16
85,27,4
85,7,23
85,8,24
85,6,5
86,17,25
86,6,18
86,14,24
86,19,26
86,8,28
86,1,13
87,1,5
87,17,22
87,21,12
87,6,23
87,19,2
87,15,16
87,0,13
88,0,28
88,21,25
88,14,2
88,10,13
88,29,12
88,8,11
88,15,20
88,9,22
88,7,24
89,19,16
89,0,4
89,3,26
89,27,22
89,10,25
89,6,2
89,14,11
90,9,4
90,29,23
90,15,13
90,3,5
90,27,20
90,17,18
91,1,7
91,23,26
91,16,19
91,15,18
91,8,6
91,27,29
92,9,6
92,13,10
92,15,22
92,17,29
92,5,3
92,16,25
92,21,20
92,14,4
93,0,11
93,17,18
93,8,3
93,14,19
93,9,20
93,13,24
94,12,19
94,1,2
94,28,4
94,17,24
94,13,26
94,5,11
95,21,26
95,15,24
95,27,3
95,23,4
95,16,22
95,28,6
96,8,19
96,1,10
96,23,2
96,12,11
96,27,25
96,21,18
96,0,22
96,5,7
97,5,25
97,12,2
97,0,20
97,28,29
97,9,10
97,14,7
98,7,6
98,28,25
98,14,9
98,15,11
98,24,19
98,13,22
98,3,4
98,23,8
99,26,29
99,28,22
99,23,12
99,20,21
99,13,0
99,15,17
100,16,6
100,5,22
100,2,11
100,1,21
100,7,27
100,10,12
101,13,9
101,16,29
101,20,25
101,28,11
101,2,17
101,24,8
101,5,6
101,10,27
101,1,4
102,3,9
102,15,21
102,2,0
102,16,18
102,14,4
102,20,29
103,26,25
103,5,19
103,3,18
103,14,6
103,1,11
104,20,18
104,10,0
104,7,8
104,23,19
104,3,17
104,24,27
104,26,12
105,20,25
105,13,23
105,21,6
105,11,0
