day,team1,team2
117,15,17
117,24,5
117,12,13
117,8,23
117,21,11
117,16,9
118,28,17
118,27,18
118,12,0
118,15,23
118,6,5
118,26,19
118,4,11
118,14,2
119,25,2
119,13,6
119,16,5
119,29,22
119,21,15
119,10,8
119,27,26
119,4,24
120,17,23
120,13,8
120,4,0
120,10,14
120,27,19
121,28,12
121,29,6
121,7,11
121,13,20
121,1,3
121,18,23
122,4,20
122,29,19
122,1,11
122,16,23
122,21,3
122,9,6
122,7,8
122,18,22
122,25,15
122,28,26
123,7,2
123,18,14
123,1,26
123,13,3
123,28,5
123,29,0
123,4,12
123,17,15
124,16,20
124,25,12
124,9,11
124,17,0
124,27,24
124,21,22
125,1,6
125,21,5
125,16,14
125,9,19
125,28,24
125,10,2
126,2,6
126,10,22
126,13,28
126,24,29
127,5,29
127,20,28
127,1,27
127,26,22
127,17,21
127,4,16
128,2,23
128,20,0
128,10,19
128,11,6
128,15,25
128,13,27
128,9,21
128,5,16
128,24,3
128,7,22
129,8,0
129,9,14
129,4,3
129,11,25
129,13,12
129,17,16
129,15,27
130,11,21
130,20,3
130,26,23
130,8,18
131,26,0
131,24,23
131,8,14
131,7,25
131,1,19
131,5,18
131,15,16
131,10,12
132,10,18
132,1,12
132,2,22
132,9,28
132,4,6
132,17,29
132,15,19
132,7,14
133,21,8
133,3,1
133,25,29
133,17,15
133,0,12
133,26,7
133,22,16
133,6,4
134,17,1
134,0,29
134,26,15
134,5,24
134,3,8
134,9,11
134,28,27
135,17,4
135,5,12
135,19,20
135,0,24
135,22,18
135,9,1
135,13,29
136,9,12
136,19,14
136,10,11
136,13,7
136,21,15
136,2,4
137,25,14
137,23,18
137,26,27
137,21,16
137,10,1
138,17,20
138,23,29
138,10,4
138,22,8
138,6,7
138,2,15
138,25,16
138,28,24
139,3,27
139,28,20
139,6,11
139,19,12
139,23,7
139,13,18
139,2,16
139,5,14
140,0,5
140,28,15
140,16,1
140,6,9
141,18,21
141,13,15
141,27,2
141,20,23
141,8,1
141,28,7
141,29,24
141,16,10
141,4,14
141,26,5
142,20,15
142,13,9
142,17,2
142,8,14
142,22,3
142,26,21
143,12,3
143,4,19
143,28,10
143,17,25
143,0,7
143,20,24
143,22,11
143,18,2
144,17,11
144,16,23
144,6,24
144,22,21
144,18,19
145,12,9
145,8,25
145,20,19
145,27,10
145,29,5
145,13,14
145,0,21
146,12,7
146,27,1
146,29,25
146,4,23
146,26,11
146,6,3
147,11,4
147,0,26
147,21,22
147,25,6
147,2,3
147,7,19
147,23,14
147,5,27
147,16,18
148,23,28
148,25,26
148,15,8
148,11,1
148,2,10
148,7,4
148,17,19
149,21,29
149,20,28
149,15,18
149,9,13
149,5,14
149,24,22
149,12,6
150,17,27
150,11,3
150,23,1
150,25,29
150,16,28
150,5,10
151,24,6
151,9,8
151,5,1
151,7,13
151,12,3
151,15,26
151,0,14
151,20,22
152,25,4
152,12,13
152,21,10
152,2,8
152,7,29
152,17,26
153,9,18
153,24,14
153,0,27
153,20,10
153,16,19
154,19,25
154,15,1
154,2,18
154,5,13
154,11,23
154,14,10
154,3,24
154,28,26
154,29,16
155,22,16
155,5,21
155,20,17
155,7,13
156,29,17
156,27,18
156,12,21
156,14,0
156,2,9
157,28,13
157,20,8
157,19,6
157,15,23
157,7,0
157,4,25
157,11,26
158,2,1
158,4,10
158,5,0
158,3,8
158,20,24
158,29,18
158,28,17
159,27,16
159,12,6
159,7,9
159,3,1
159,22,10
160,11,10
160,15,26
160,29,23
160,19,24
160,27,17
160,4,9
160,22,25
160,14,6
160,12,8
160,3,21
161,20,16
161,22,25
161,17,14
161,0,1
161,24,4
161,11,19
161,27,9
161,21,13
161,18,26
162,12,9
162,21,19
162,27,25
162,28,29
162,17,8
162,3,4
163,2,13
163,21,23
163,28,1
163,22,15
163,20,26
164,6,19
164,17,5
164,18,15
164,21,4
164,7,10
164,27,23
164,0,25
165,6,29
165,3,14
165,2,5
165,27,26
165,0,8
165,12,1
165,11,16
165,7,15
166,18,29
166,12,10
166,6,16
166,24,9
166,22,13
167,2,8
167,3,10
167,28,14
167,24,13
167,20,23
167,11,1
167,7,5
168,23,16
168,4,5
168,15,9
168,21,7
168,25,10
168,20,19
168,6,1
169,25,18
169,11,24
169,17,7
169,8,13
169,0,1
169,2,12
170,26,28
170,3,19
170,11,5
170,25,27
170,8,16
170,17,12
170,14,1
170,4,18
171,20,18
171,21,28
171,15,27
171,23,24
171,6,22
171,14,29
172,23,19
172,17,24
172,15,12
172,6,10
172,11,22
172,14,13
172,26,27
172,0,9
172,3,5
173,2,7
173,21,24
173,26,29
173,20,22
174,14,28
174,6,12
174,17,13
174,3,22
174,4,29
174,0,16
174,2,9
174,8,10
175,29,21
175,7,16
175,5,8
175,18,0
175,23,15
176,17,27
176,7,28
176,11,14
176,19,25
176,1,22
176,24,16
176,23,21
176,3,0
176,20,12
176,18,13
177,6,8
177,1,14
177,5,26
177,3,28
177,20,27
177,24,22
178,10,14
178,4,8
178,18,28
178,23,25
178,11,13
178,19,9
178,6,0
179,7,12
179,17,9
179,29,27
179,10,13
179,11,2
179,20,21
180,29,26
180,3,2
180,24,25
180,4,15
180,5,12
181,10,8
181,24,26
181,4,2
181,17,16
181,19,22
181,1,9
181,6,15
