day,team1,team2
41,28,20
41,24,16
41,14,5
41,11,6
42,27,11
42,8,7
42,14,23
42,19,3
42,10,1
42,18,25
43,16,21
43,13,11
43,10,5
43,14,20
43,9,3
43,12,17
43,4,2
43,26,15
44,28,2
44,26,24
44,22,0
44,9,23
44,16,15
45,16,3
45,22,24
45,12,20
45,29,1
45,14,0
45,19,17
45,8,21
46,26,23
46,19,20
46,4,1
46,29,15
46,12,25
46,8,2
46,18,7
46,27,24
46,9,0
46,28,21
46,6,17
47,13,5
47,28,23
47,4,11
47,6,25
48,13,25
48,27,0
48,29,2
48,22,5
48,18,24
48,10,15
48,6,7
49,19,29
49,27,28
49,0,3
49,18,16
49,26,21
49,14,13
49,8,2
50,11,4
50,10,3
50,8,9
50,22,17
50,0,23
50,14,12
50,19,28
51,20,1
51,27,29
51,11,2
51,8,17
51,22,23
51,5,6
51,7,3
51,25,21
52,26,4
52,5,13
52,11,12
52,18,1
52,14,9
52,25,28
52,0,2
52,10,21
53,26,28
53,7,6
53,8,15
53,20,4
53,24,1
54,7,21
54,25,15
54,0,6
54,24,12
54,19,23
54,20,16
54,27,13
55,24,15
55,5,3
55,18,17
55,10,9
55,22,29
55,19,16
56,25,27
56,23,6
56,12,24
56,22,4
56,13,8
57,14,16
57,11,15
57,23,20
57,0,10
57,17,19
58,22,27
58,21,20
58,1,15
58,25,7
58,23,28
58,5,9
58,2,29
58,26,10
58,13,16
59,12,27
59,17,10
59,21,9
59,1,29
59,14,8
59,13,4
59,26,6
59,23,24
60,18,29
60,11,9
60,14,3
60,25,8
60,12,16
60,0,19
61,21,28
61,18,20
61,5,7
61,11,8
61,2,3
61,22,19
61,26,24
62,18,3
62,1,7
62,17,28
62,2,6
62,5,4
62,0,15
63,0,4
63,10,11
63,29,25
63,26,18
63,13,12
63,27,16
63,6,21
64,1,8
64,29,17
64,24,11
64,19,21
64,14,25
64,22,15
64,6,20
65,2,28
65,0,9
65,13,5
65,3,12
65,1,23
65,7,18
66,19,28
66,3,16
66,24,23
66,7,9
66,1,4
66,27,17
66,0,18
66,14,12
67,22,9
67,13,4
67,26,20
67,19,15
67,10,23
68,6,8
68,7,5
68,10,17
68,3,25
68,2,4
68,27,15
69,14,8
69,29,28
69,22,20
69,7,11
69,26,16
69,2,25
69,27,5
69,24,21
70,17,26
70,16,24
70,4,13
70,9,8
70,1,3
70,10,29
70,27,28
71,10,7
71,14,11
71,16,29
71,12,23
71,4,28
71,19,26
71,0,3
71,25,21
72,1,28
72,22,6
72,0,2
72,20,13
72,9,5
72,18,15
72,14,26
72,19,11
73,10,5
73,22,23
73,17,3
73,19,8
73,12,7
73,20,6
73,25,24
74,4,3
74,0,11
74,9,7
74,12,28
74,16,15
74,20,2
75,25,26
75,18,6
75,9,29
75,22,2
75,1,13
75,17,23
75,27,21
76,27,8
76,12,15
76,14,21
76,18,5
76,1,24
77,0,13
77,29,9
77,5,1
77,25,22
77,16,20
77,19,7
78,26,13
78,2,7
78,24,20
78,27,14
78,0,8
78,15,4
79,18,4
79,2,14
79,24,21
79,16,17
79,0,12
79,11,20
79,5,9
80,24,28
80,27,12
80,23,10
80,16,4
80,11,7
80,6,14
80,26,8
80,0,17
81,18,22
81,29,21
81,23,3
81,2,1
81,25,17
81,15,28
81,19,10
82,6,3
82,27,20
82,5,8
82,29,22
82,15,10
82,25,1
82,18,12
82,19,21
83,23,9
83,6,28
83,26,3
83,11,13
84,19,18
84,21,25
84,6,2
84,10,28
84,9,4
84,8,11
84,1,5
85,10,25
85,17,22
85,21,12
85,19,16
85,0,4
85,29,20
85,7,23
86,1,13
86,29,12
86,19,2
86,14,24
86,27,4
86,17,18
87,3,5
87,0,28
87,10,13
87,14,2
88,7,26
88,3,11
88,8,28
88,9,22
88,6,23
88,1,2
88,15,20
89,27,22
89,3,26
89,6,18
89,21,16
89,8,24
89,15,13
89,29,23
90,14,11
90,9,12
90,15,16
90,19,26
90,7,24
90,0,13
90,6,5
90,17,25
90,27,20
91,27,3
91,13,26
91,9,6
91,23,2
91,28,4
91,14,7
91,15,24
91,5,25
92,1,7
92,8,19
92,15,22
92,9,10
92,27,29
92,28,6
92,23,26
92,12,2
92,5,3
93,0,22
93,21,26
93,14,4
93,16,19
93,17,18
93,28,29
93,12,11
93,1,10
93,9,20
94,17,29
94,16,22
94,13,10
94,5,7
94,21,18
95,27,25
95,15,18
95,8,3
95,14,19
95,0,11
95,23,4
95,13,24
96,1,2
96,12,19
96,21,20
97,8,6
97,17,24
97,16,25
97,0,20
97,5,11
98,24,27
98,28,22
98,23,8
98,5,19
98,2,0
98,20,25
98,15,17
99,10,12
99,7,8
99,3,17
99,13,9
99,26,25
99,15,21
99,5,6
100,1,4
100,16,6
100,5,22
100,3,18
100,13,0
100,10,27
100,15,11
101,3,4
101,2,17
101,24,8
101,14,9
101,16,29
101,28,11
101,23,12
101,1,21
101,7,27
101,20,18
102,14,6
102,1,11
102,10,0
102,13,22
102,28,25
102,20,21
103,7,6
103,20,29
103,26,12
103,16,18
103,24,19
104,3,9
104,26,29
104,2,11
104,14,4
104,23,19
105,21,6
105,20,25
105,3,7
105,18,9
105,19,27
105,15,0
105,24,26
106,15,2
106,20,14
106,21,17
106,24,28
106,3,23
106,29,7
106,4,1
106,13,10
107,19,1
107,24,25
107,22,7
107,11,0
107,13,6
107,8,27
108,22,26
108,19,0
108,4,12
108,8,9
108,5,10
108,16,25
109,18,28
109,11,9
109,3,12
109,13,14
109,16,27
109,20,17
109,22,1
110,18,10
110,4,9
110,29,27
110,13,23
110,5,2
110,8,12
110,11,14
111,18,17
111,29,26
111,5,28
111,15,6
111,21,23
111,16,2
112,4,22
112,27,18
112,15,23
112,26,17
112,6,5
112,24,0
112,14,10
113,20,5
113,12,0
113,25,3
113,26,18
113,28,17
113,21,2
113,1,10
113,16,11
114,29,13
114,27,23
114,21,0
114,1,9
114,14,22
114,26,19
114,15,3
115,24,5
115,16,9
115,20,7
115,25,23
115,29,19
115,14,2
115,12,13
116,4,11
116,25,22
116,8,7
116,12,18
116,20,9
117,21,11
117,8,5
117,6,9
117,15,17
117,4,10
117,28,19
118,28,18
118,8,23
118,1,0
118,25,11
118,29,3
118,27,19
118,6,2
118,16,13
118,24,7
119,17,0
119,4,24
119,27,19
119,13,6
119,16,5
119,25,2
119,28,26
120,27,26
120,16,23
120,29,0
120,21,22
120,4,20
120,25,15
120,13,3
121,7,2
121,21,15
121,9,6
121,16,14
121,13,20
121,29,19
122,1,11
122,21,5
122,10,14
122,28,12
122,9,19
122,13,8
122,16,20
123,25,12
123,10,2
123,1,3
123,28,5
123,18,23
123,7,11
123,29,6
124,4,0
124,1,6
124,7,8
124,18,14
124,9,11
124,29,22
124,17,23
124,28,24
125,21,3
125,10,8
125,27,24
125,18,22
125,4,12
125,1,26
125,17,15
126,8,18
126,1,12
126,10,19
126,24,29
126,2,22
126,20,3
126,4,16
127,13,27
127,11,6
127,17,21
127,9,14
127,24,23
127,5,29
127,10,22
127,7,25
128,15,25
128,26,0
128,13,12
128,10,18
128,1,27
128,11,21
129,13,28
129,5,18
129,1,19
129,17,16
129,7,22
129,24,3
129,20,0
130,7,14
130,15,16
130,4,3
130,26,23
130,10,12
130,17,29
130,9,28
131,11,25
131,9,21
131,4,6
131,8,0
131,15,19
131,2,23
131,5,16
132,26,22
132,15,27
132,2,6
132,8,14
132,20,28
133,26,15
133,5,14
133,23,7
133,22,18
133,28,24
133,10,1
134,0,29
134,10,4
134,23,18
134,6,11
134,26,27
134,21,8
134,2,16
134,3,1
135,17,20
135,6,4
135,9,1
135,21,15
135,13,7
135,19,14
135,22,8
135,5,12
135,28,27
136,3,27
136,19,20
136,23,29
136,2,4
136,0,12
136,21,16
136,13,18
137,2,15
137,17,4
137,25,16
137,13,29
137,5,24
137,3,8
138,25,29
138,26,7
138,9,12
138,17,15
138,28,20
138,10,11
138,0,24
139,17,1
139,9,11
139,25,14
139,22,16
139,6,7
139,19,12
140,18,21
140,8,25
140,27,10
140,20,19
140,28,15
140,13,9
141,0,5
141,18,2
141,20,23
141,28,10
141,12,7
141,27,1
141,4,19
141,6,9
141,17,25
142,17,2
142,6,3
142,29,24
142,16,10
142,0,21
142,26,11
143,0,7
143,20,24
143,26,5
143,16,23
143,13,15
143,22,21
143,4,14
143,12,9
144,28,7
144,27,2
144,16,1
144,22,3
144,13,14
145,20,15
145,26,21
145,17,11
145,8,1
145,29,5
145,4,23
145,18,19
145,6,24
146,8,14
146,22,11
146,12,3
146,29,25
147,12,3
147,7,4
147,15,18
147,9,8
147,17,26
147,20,22
147,5,14
147,21,10
147,23,1
148,15,8
148,16,18
148,21,22
148,9,13
148,11,3
149,12,6
149,15,26
149,5,1
149,16,19
149,25,29
149,23,14
149,2,10
150,11,4
150,5,10
150,0,14
150,7,19
150,17,27
150,2,3
150,16,28
150,25,6
150,24,22
151,5,27
151,23,28
151,7,13
151,9,18
151,0,26
151,20,10
151,2,8
152,24,6
152,25,4
152,21,29
152,0,27
153,11,1
153,17,19
153,24,14
153,7,29
153,25,26
153,12,13
153,20,28
154,15,23
154,4,9
154,14,6
154,20,17
154,29,16
154,28,26
154,7,13
154,27,18
155,28,13
155,22,25
155,19,24
155,5,21
155,11,26
155,3,1
156,12,21
156,20,24
156,5,0
156,19,6
157,12,6
157,4,10
157,2,18
157,29,17
157,3,8
157,22,16
157,7,0
157,19,25
158,29,23
158,12,8
158,27,16
158,22,10
158,2,9
158,28,17
158,15,26
159,29,18
159,15,1
159,14,10
159,11,23
159,3,24
159,27,17
159,5,13
160,14,0
160,2,1
160,20,8
160,4,25
160,3,21
160,11,10
160,7,9
161,18,29
161,6,16
161,17,8
161,28,1
161,12,9
161,24,4
161,7,5
162,11,19
162,28,14
162,17,5
162,21,13
162,6,29
163,24,9
163,27,23
163,21,19
163,20,26
163,18,15
163,3,14
163,7,10
163,2,13
163,22,25
163,0,8
164,12,1
164,20,23
164,27,26
164,11,16
164,7,15
164,22,13
164,21,4
165,3,4
165,20,16
165,24,13
165,12,10
165,0,1
166,27,25
166,3,10
166,28,29
166,21,23
166,18,26
166,2,8
166,17,14
167,27,9
167,6,19
167,2,5
167,22,15
167,11,1
167,0,25
168,4,29
168,23,24
168,26,28
168,3,22
168,25,27
168,2,7
168,0,16
169,15,12
169,21,28
169,0,1
169,23,19
169,3,5
169,25,10
169,17,24
169,4,18
170,21,24
170,20,18
170,14,13
170,11,5
170,2,9
170,3,19
170,15,27
170,6,22
171,21,7
171,14,29
171,8,13
171,17,12
171,11,24
171,15,9
172,17,7
172,26,27
172,6,12
172,14,1
172,25,18
173,20,19
173,23,16
173,0,9
173,6,1
173,26,29
173,4,5
173,8,10
173,11,22
174,14,28
174,17,13
174,6,10
174,8,16
174,20,22
174,2,12
175,24,26
175,6,0
175,10,14
175,18,13
175,7,16
175,23,25
175,20,27
176,24,16
176,11,2
176,7,12
176,17,27
176,1,14
176,23,15
176,29,26
176,6,8
177,1,22
177,3,0
177,4,15
178,18,28
178,20,21
178,1,9
178,5,12
178,19,25
178,17,16
178,10,8
178,11,14
179,29,27
179,18,0
179,10,13
179,23,21
179,17,9
179,4,2
179,7,28
179,5,26
179,24,25
180,24,22
180,29,21
180,3,28
180,20,12
180,11,13
180,4,8
180,19,9
181,3,2
181,19,22
181,5,8
181,6,15
