day,team1,team2
47,13,11
48,4,2
48,18,25
48,26,15
48,14,20
48,9,3
48,6,17
48,29,1
48,8,21
49,18,16
49,5,3
49,0,23
49,24,15
49,26,4
49,25,28
49,22,17
49,11,2
49,8,9
50,19,23
50,8,17
50,24,1
51,27,13
51,10,21
51,8,2
51,26,28
51,0,6
51,22,29
51,7,3
52,0,3
52,11,4
52,27,28
52,14,12
52,10,9
52,5,6
52,7,21
53,20,16
53,18,1
53,14,13
53,25,15
53,19,29
53,11,12
54,25,21
54,22,23
54,20,1
54,27,29
54,19,28
55,5,13
55,18,17
55,20,4
55,14,9
55,26,21
55,24,12
55,8,15
55,19,16
55,0,2
55,7,6
55,10,3
56,11,15
56,22,4
56,13,8
56,2,3
56,23,6
56,17,28
56,0,10
56,12,16
57,18,29
57,1,7
57,14,8
57,26,6
57,25,27
57,21,28
57,23,20
57,5,9
57,13,16
58,0,19
58,12,24
58,5,4
58,18,20
58,26,10
59,1,15
59,23,24
59,22,27
59,21,20
59,11,9
59,14,3
60,25,8
60,13,4
60,17,10
60,14,16
60,2,6
60,26,24
60,12,27
60,18,3
60,5,7
60,22,19
61,21,9
61,17,19
61,1,29
62,0,15
62,2,29
62,25,7
62,23,28
62,11,8
63,3,16
63,14,25
63,13,4
63,0,18
64,6,21
64,2,4
64,10,11
64,14,8
64,0,9
64,29,17
64,27,16
64,24,23
64,19,28
65,14,12
65,0,4
65,7,9
65,26,16
65,2,28
65,19,21
65,3,25
65,22,20
65,1,23
66,26,18
66,2,25
66,22,9
66,7,11
66,24,21
66,27,5
67,27,15
67,1,8
67,13,12
67,29,28
67,7,18
68,6,8
68,22,15
68,7,5
68,10,17
68,26,20
69,19,15
69,3,12
69,27,17
69,29,25
69,1,4
69,10,23
69,6,20
69,13,5
69,24,11
70,18,15
70,19,8
70,9,29
70,10,7
71,16,29
71,14,11
71,1,3
71,18,5
71,9,8
71,20,6
71,17,26
72,12,15
72,27,21
72,20,2
72,1,28
72,9,7
72,25,24
73,10,5
73,17,23
73,22,2
73,14,21
73,20,13
73,18,6
73,0,11
73,12,28
74,27,8
74,12,23
74,9,5
74,4,3
74,19,11
74,16,15
74,25,26
74,1,24
74,22,6
75,25,21
75,12,7
75,1,13
75,4,28
75,16,24
75,0,3
75,19,26
76,17,3
76,4,13
76,14,26
76,10,29
76,22,23
76,27,28
76,0,2
77,0,17
77,19,7
77,11,13
77,29,9
77,18,22
77,27,12
78,25,1
78,15,10
78,0,12
78,5,9
78,2,7
78,18,4
78,11,20
78,6,3
78,26,13
79,24,20
79,19,10
79,0,8
79,6,28
79,25,17
80,6,14
80,29,22
80,26,8
80,16,17
80,11,7
80,23,10
80,2,1
80,27,20
80,24,21
81,23,9
81,25,22
81,5,1
81,15,28
81,19,21
81,16,4
82,24,28
82,18,12
82,27,14
82,15,4
82,23,3
83,2,14
83,0,13
83,29,21
83,26,3
83,16,20
83,5,8
84,6,5
84,10,13
84,27,22
84,14,11
84,21,12
84,7,24
84,15,16
85,1,5
85,6,18
85,9,12
85,29,20
86,0,13
86,19,18
86,10,25
86,8,28
86,17,22
86,7,26
86,6,2
87,0,4
87,27,20
87,10,28
87,19,2
87,7,23
87,3,26
88,21,16
88,15,13
88,14,24
88,9,22
88,1,2
88,17,25
88,29,23
89,1,13
89,9,4
89,3,11
89,8,24
89,14,2
89,15,20
89,19,16
90,29,12
90,19,26
90,21,25
90,17,18
90,8,11
90,27,4
90,6,23
90,3,5
90,0,28
91,15,22
91,8,19
91,28,29
92,12,2
92,15,18
92,5,11
92,16,19
92,23,26
92,9,20
92,13,10
92,1,7
92,28,6
92,17,29
93,13,26
93,27,29
93,1,10
93,14,7
93,9,6
93,0,11
93,21,18
93,16,25
94,23,4
94,14,19
94,0,22
94,15,24
94,8,6
94,21,20
94,5,3
95,9,10
95,23,2
95,13,24
95,28,4
95,17,18
95,5,7
95,0,20
95,21,26
96,8,3
96,27,25
96,1,2
96,12,19
97,17,24
97,14,4
97,16,22
97,27,3
97,12,11
97,5,25
98,24,8
98,10,0
98,5,22
98,26,12
98,15,21
98,13,9
98,3,18
99,16,29
99,7,27
99,10,12
99,20,18
99,15,17
99,1,21
99,23,19
99,2,11
99,14,6
99,28,25
100,16,18
100,20,25
100,5,6
100,28,11
101,16,6
101,10,27
101,13,0
101,5,19
101,3,17
101,7,8
101,1,4
101,26,29
102,13,22
102,3,4
102,24,27
102,15,11
102,20,21
102,14,9
103,14,4
103,23,12
103,7,6
103,2,0
103,1,11
103,26,25
104,23,8
104,3,9
104,20,29
104,24,19
104,28,22
104,2,17
105,13,14
105,5,28
105,19,0
105,4,9
105,18,17
105,29,26
106,20,25
106,3,12
106,11,9
106,13,6
106,18,28
107,29,7
107,21,23
107,24,25
107,16,27
108,18,9
108,15,2
108,21,6
108,8,12
108,13,23
108,4,1
109,16,2
109,3,23
109,22,26
109,8,27
109,20,14
109,24,28
109,18,10
109,11,0
109,4,12
109,19,1
110,15,0
110,29,27
110,5,10
110,20,17
110,22,7
111,8,9
111,5,2
111,13,10
111,3,7
111,16,25
111,21,17
111,11,14
111,24,26
111,22,1
111,19,27
111,15,6
112,14,10
112,20,9
112,21,0
112,6,5
113,27,23
113,12,13
113,6,9
113,28,18
113,4,11
113,26,19
113,25,3
114,25,22
114,12,0
114,26,18
114,29,19
114,28,17
114,6,2
114,8,5
114,1,10
114,16,11
114,24,7
115,25,11
115,15,3
115,24,5
115,27,18
116,8,23
116,21,11
116,20,7
116,1,0
116,14,2
116,27,19
116,16,9
116,4,22
116,15,17
117,26,17
117,16,13
117,29,3
117,1,9
117,21,2
117,8,7
117,28,19
117,4,10
117,25,23
118,14,22
118,12,18
118,24,0
118,15,23
118,20,5
118,29,13
119,7,2
119,18,23
119,17,0
119,9,6
119,16,20
119,21,15
119,28,12
119,13,3
119,10,8
119,1,26
120,1,6
120,29,22
120,16,14
120,25,12
121,25,2
121,10,14
121,7,11
121,4,24
121,16,5
121,27,26
121,13,20
122,1,3
122,28,26
122,18,22
122,7,8
122,21,5
122,10,2
122,29,19
122,4,0
123,9,11
123,27,19
123,21,22
123,13,8
123,25,15
123,29,6
123,4,20
124,17,15
124,18,14
124,9,19
124,27,24
124,28,5
124,16,23
124,21,3
124,29,0
125,4,12
125,17,23
125,13,6
125,1,11
125,28,24
126,24,29
126,20,3
126,11,6
126,26,23
126,7,14
126,10,12
126,15,27
126,4,16
127,26,22
127,20,0
127,5,29
127,4,3
127,15,19
127,8,18
128,11,21
128,13,28
128,9,14
128,7,22
128,1,12
129,24,23
129,8,14
129,20,28
129,1,27
129,10,19
129,11,25
129,2,6
129,5,16
130,4,6
130,13,12
130,15,25
130,9,28
130,17,21
130,2,23
130,1,19
130,10,22
131,26,0
131,17,16
131,5,18
131,13,27
132,17,29
132,24,3
132,10,18
132,2,22
132,8,0
132,9,21
132,15,16
132,7,25
133,17,4
133,28,24
133,22,8
133,10,11
133,25,16
133,13,18
134,21,8
134,6,4
134,26,27
134,19,12
134,5,24
134,17,1
134,9,11
134,22,16
135,5,14
135,2,4
135,3,8
135,21,15
135,19,20
135,23,29
136,2,15
136,23,7
136,6,11
136,28,20
136,3,27
136,25,29
136,19,14
136,10,1
136,0,12
137,0,24
137,22,18
137,26,7
137,17,20
137,2,16
138,25,14
138,28,27
138,5,12
138,9,1
138,17,15
138,13,29
138,21,16
138,23,18
138,6,7
139,13,7
139,9,12
139,10,4
139,3,1
139,26,15
139,0,29
140,0,7
140,20,19
140,17,11
140,13,9
140,16,23
140,8,1
140,27,2
141,28,10
141,18,21
141,17,2
141,6,24
141,12,9
142,27,10
142,4,14
142,20,24
142,26,5
142,18,19
142,0,21
142,6,3
142,22,11
142,29,25
143,29,24
143,8,25
143,13,15
143,18,2
143,26,21
143,28,7
144,29,5
144,20,15
144,16,10
144,22,3
144,13,14
145,0,5
145,20,23
145,4,19
145,8,14
145,17,25
145,28,15
145,6,9
145,16,1
145,22,21
145,12,7
146,26,11
146,12,3
146,27,1
146,4,23
147,9,13
147,7,29
147,15,18
147,20,28
147,21,10
148,0,14
148,11,1
148,12,13
148,16,18
148,23,28
148,7,19
148,5,10
148,25,4
148,15,26
149,11,3
149,24,6
149,16,19
149,17,27
149,23,14
149,2,10
149,25,26
150,2,8
150,24,22
150,0,27
150,16,28
150,21,29
150,17,26
150,12,3
151,7,13
151,12,6
151,0,26
151,17,19
151,5,14
151,21,22
152,23,1
152,5,27
152,11,4
152,9,8
152,25,6
152,20,22
153,20,10
153,2,3
153,15,8
153,25,29
153,5,1
153,24,14
153,9,18
153,7,4
154,2,1
154,12,21
154,11,10
154,19,6
154,29,18
154,28,17
154,3,24
154,15,23
154,14,0
154,7,13
155,5,0
155,28,26
155,22,10
155,20,17
155,3,8
155,27,16
156,29,17
156,2,18
156,4,10
156,11,26
156,14,6
156,22,16
156,3,21
157,19,24
157,3,1
157,4,9
157,27,17
158,7,0
158,4,25
158,20,24
158,28,13
158,29,23
158,12,6
158,5,21
159,20,8
159,11,23
159,7,9
159,22,25
159,14,10
159,29,16
159,15,1
160,5,13
160,2,9
160,27,18
160,19,25
160,15,26
160,12,8
161,3,4
161,6,16
161,22,13
161,12,1
161,17,8
162,12,10
162,0,25
162,24,9
162,22,15
162,11,16
162,18,29
162,6,19
162,2,5
162,17,14
163,12,9
163,0,8
163,7,10
163,21,23
163,24,13
163,27,26
164,24,4
164,3,10
164,17,5
164,27,25
164,2,13
165,21,13
165,18,15
165,28,29
165,27,9
165,0,1
165,20,23
165,11,19
165,2,8
166,21,19
166,22,25
166,20,26
166,3,14
166,7,15
166,28,1
167,28,14
167,11,1
167,20,16
167,27,23
167,7,5
167,18,26
167,6,29
167,21,4
168,8,13
168,4,18
168,20,19
168,14,1
168,26,29
168,15,9
168,2,7
168,11,24
168,23,16
168,25,10
168,17,12
169,6,12
169,0,16
169,25,18
169,17,7
169,14,13
169,20,22
170,6,10
170,11,5
170,21,24
170,0,1
170,3,19
170,2,12
170,14,28
171,26,27
171,2,9
171,8,10
171,23,19
171,6,1
171,17,24
172,15,27
172,3,22
172,26,28
172,23,24
172,17,13
172,21,7
173,11,22
173,21,28
173,0,9
173,14,29
173,4,5
173,8,16
173,20,18
174,6,22
174,25,27
174,4,29
174,15,12
174,3,5
175,1,14
175,10,13
175,17,16
175,3,28
175,4,2
175,24,25
175,5,26
176,18,0
176,1,9
176,23,25
176,24,16
177,6,8
177,1,22
177,20,12
177,23,21
177,17,27
177,11,2
178,20,21
178,3,2
178,7,28
178,24,26
178,10,14
178,19,22
178,5,8
179,7,16
179,4,15
179,24,22
179,5,12
179,29,27
179,3,0
179,19,25
179,18,28
180,4,8
180,19,9
180,6,15
180,29,26
180,20,27
180,11,13
181,7,12
181,18,13
181,10,8
181,17,9
181,23,15
181,6,0
181,29,21
181,11,14
