day,team1,team2
0,19,27
0,11,17
0,9,10
0,21,24
0,1,25
0,8,29
0,2,13
0,0,7
0,23,20
1,15,5
1,8,20
1,3,29
1,9,24
1,21,14
1,18,27
1,11,28
1,16,26
2,9,25
2,18,20
2,4,26
2,1,17
2,12,22
2,3,14
2,15,29
3,16,7
3,2,14
3,15,28
3,21,17
3,0,6
3,23,22
4,8,26
4,0,5
4,3,13
4,4,6
4,23,25
5,16,28
5,12,29
5,19,22
5,2,10
5,11,27
6,4,7
6,18,24
6,23,13
6,12,14
6,11,10
6,19,5
6,1,6
7,4,21
7,17,6
7,10,7
7,15,20
7,2,5
8,1,14
8,28,19
8,13,7
9,13,21
9,3,6
9,15,24
9,4,27
9,29,18
9,28,22
9,2,0
9,12,14
9,25,5
10,25,19
10,17,22
10,2,26
10,29,8
10,16,21
10,10,24
10,3,7
10,9,27
10,4,5
10,1,18
11,10,6
11,4,0
11,23,27
11,1,20
11,12,11
12,12,8
12,10,26
12,23,5
12,16,22
12,17,20
12,29,24
12,28,18
12,13,11
12,9,7
13,15,14
13,2,19
13,3,11
13,23,0
13,16,8
13,9,26
13,25,18
14,1,12
14,26,14
14,28,16
14,3,13
14,5,20
14,11,29
14,7,10
15,2,24
15,6,13
15,19,29
15,25,23
15,22,21
15,26,16
15,18,27
16,4,17
16,19,15
16,18,8
16,7,20
16,28,9
17,28,27
17,11,12
17,6,0
17,19,17
17,22,29
17,3,10
17,2,20
17,25,24
18,7,14
18,1,16
18,4,13
18,2,27
18,18,23
18,5,15
18,22,12
18,11,8
19,1,0
19,28,8
19,26,9
19,2,21
19,22,24
20,18,21
20,26,17
20,25,9
20,3,15
20,5,23
20,6,10
20,11,0
20,4,14
21,22,14
21,21,1
21,24,2
21,8,13
21,20,15
21,29,28
21,7,17
22,6,12
22,9,3
22,24,18
22,25,28
22,10,2
22,23,26
22,29,4
22,5,11
23,8,3
23,5,17
23,9,1
23,16,0
23,21,27
23,29,14
24,16,27
24,7,12
24,22,17
24,25,13
24,5,0
24,10,4
24,6,26
24,21,18
25,19,13
25,24,15
25,16,12
26,9,2
26,20,11
26,6,14
26,22,28
26,19,4
26,7,1
26,23,27
27,23,15
27,16,17
27,25,0
27,10,3
27,8,11
27,20,26
27,19,18
