day,team1,team2
0,8,29
0,21,17
0,16,7
0,3,13
1,23,13
1,19,5
1,18,27
1,11,28
1,4,6
1,9,10
1,8,26
1,1,25
1,21,24
2,0,7
2,15,29
2,2,14
2,1,6
2,16,26
3,1,17
3,2,13
3,12,14
3,23,22
3,9,24
3,8,20
3,11,27
4,2,10
4,12,22
4,21,14
4,11,17
4,4,7
4,19,27
5,23,20
5,12,29
5,16,28
5,0,6
5,9,25
5,3,14
5,15,5
5,19,22
5,18,24
6,0,5
6,18,20
6,23,25
6,4,26
6,11,10
6,15,28
6,3,29
7,1,18
7,10,24
7,28,19
7,2,0
7,4,5
7,13,11
7,17,22
8,29,8
8,23,5
8,1,20
8,25,19
8,2,26
8,12,14
8,3,6
8,16,21
8,4,0
8,10,7
9,12,8
9,17,6
9,25,5
9,13,21
9,29,24
9,10,26
9,9,7
10,23,27
10,16,22
10,4,21
10,3,11
10,25,18
11,28,18
11,2,19
11,4,27
11,15,20
11,9,26
12,15,14
12,12,11
12,16,8
12,29,18
12,28,22
12,9,27
12,23,0
12,17,20
12,13,7
12,10,6
12,2,5
13,15,24
13,3,7
13,1,14
14,22,12
14,6,10
14,5,23
14,26,16
14,2,24
14,19,29
14,25,9
15,22,21
15,2,20
15,7,10
15,26,9
15,18,27
15,11,0
15,4,13
16,19,15
16,2,27
16,11,8
16,1,12
16,28,9
16,7,14
16,4,17
17,3,10
17,26,17
17,28,27
17,5,20
17,22,24
17,18,8
18,22,29
18,25,23
18,11,12
18,19,17
18,1,16
18,18,21
18,7,20
18,3,13
19,28,8
19,6,0
19,5,15
19,26,14
20,28,16
20,25,24
20,6,13
20,18,23
20,11,29
20,2,21
20,4,14
20,1,0
20,3,15
21,21,1
21,8,11
21,6,26
22,5,0
22,24,18
22,23,15
22,16,12
22,25,13
23,10,3
23,29,14
23,6,12
23,22,17
23,21,27
23,9,1
23,19,4
23,5,11
23,20,15
24,8,13
24,20,26
24,24,15
24,25,28
24,16,17
24,10,2
24,7,1
25,19,18
25,23,26
25,29,28
25,25,0
25,7,17
25,9,3
25,16,27
25,20,11
25,24,2
25,22,14
25,10,4
26,21,18
26,19,13
26,8,3
26,22,28
26,6,14
26,29,4
26,9,2
27,7,12
27,5,17
27,16,0
27,23,27
28,29,11
28,8,5
28,28,0
28,12,26
28,13,2
28,22,20
28,23,17
28,24,10
28,6,4
29,12,5
29,9,15
29,29,10
29,8,4
29,23,16
29,24,20
29,22,19
30,14,27
30,23,11
30,8,0
30,13,1
30,7,4
30,18,19
30,25,20
31,18,11
31,22,26
31,14,15
31,12,10
31,21,27
31,9,0
31,24,17
31,28,3
32,14,1
32,25,16
32,28,15
33,22,27
33,21,26
33,9,2
33,14,5
33,25,17
33,7,3
33,29,20
33,6,1
34,6,27
34,7,2
34,13,3
34,18,16
34,21,19
35,15,19
35,24,18
35,8,4
35,27,6
35,28,25
35,13,0
35,23,29
35,26,2
36,24,19
36,14,18
36,26,1
36,3,20
36,13,17
36,27,21
36,8,22
36,15,29
36,9,4
37,10,0
37,14,17
37,11,6
37,9,5
37,26,25
37,28,20
38,15,25
38,27,7
38,24,16
38,12,1
38,3,2
38,11,18
39,8,6
39,10,16
39,26,22
39,12,5
40,9,16
40,10,20
40,15,7
40,23,22
40,28,21
40,3,0
40,8,1
40,12,2
40,13,19
41,12,4
41,23,21
41,11,7
41,14,5
41,24,29
41,9,17
42,9,0
42,28,2
42,4,1
42,13,11
42,19,3
43,22,24
43,8,21
43,14,20
43,10,5
43,16,15
43,29,2
43,18,25
44,12,20
44,26,23
44,8,2
44,9,3
44,10,15
45,27,0
45,29,1
45,19,17
45,16,21
45,26,15
45,12,25
45,6,7
45,18,24
46,8,7
46,28,21
46,10,1
46,13,25
46,9,23
46,27,24
46,14,0
47,18,7
47,6,25
47,4,2
47,27,11
47,28,23
47,12,17
47,22,0
47,26,24
47,13,5
47,16,3
48,14,23
48,6,17
48,22,5
48,29,15
48,4,11
48,19,20
49,11,2
49,14,9
49,22,23
49,24,15
49,27,13
50,5,3
50,8,2
50,26,4
51,27,28
51,10,21
51,20,4
51,14,13
51,24,12
51,22,29
51,0,23
51,18,16
51,7,6
52,7,21
52,19,16
52,20,1
52,10,9
52,25,28
52,8,15
52,5,13
52,11,4
53,25,21
53,19,28
53,0,2
53,11,12
53,22,17
53,8,9
53,7,3
53,24,1
54,5,6
54,19,23
54,18,17
54,25,15
54,0,3
54,27,29
54,20,16
54,26,28
54,14,12
55,0,6
55,26,21
55,8,17
55,10,3
55,19,29
55,18,1
56,2,3
56,5,7
56,26,24
56,1,29
56,25,8
56,0,10
57,22,19
57,13,8
57,14,16
57,25,27
57,17,28
57,18,29
58,21,20
58,26,6
58,17,19
58,13,16
58,12,24
58,18,3
58,0,15
59,11,9
59,14,8
59,23,28
59,26,10
59,2,6
59,13,4
59,1,15
60,14,3
60,11,8
60,22,27
60,23,20
60,5,4
60,25,7
60,21,28
61,21,9
61,2,29
61,23,24
61,0,19
61,12,16
61,1,7
62,18,20
62,22,4
62,17,10
62,5,9
62,12,27
62,23,6
62,11,15
63,13,4
63,10,11
63,6,8
63,27,16
63,22,20
63,7,9
63,19,21
64,24,21
64,27,17
64,29,25
64,14,12
64,26,20
64,1,4
64,0,18
65,7,11
65,1,8
65,3,16
65,29,28
65,26,18
65,27,15
65,0,4
65,22,9
66,26,16
66,2,25
66,7,18
66,24,23
66,10,17
66,6,21
67,3,12
67,14,25
67,22,15
67,19,28
67,2,4
67,13,5
67,29,17
67,24,11
68,6,20
68,19,15
68,10,23
68,0,9
68,7,5
68,3,25
69,14,8
69,2,28
69,27,5
69,1,23
69,13,12
70,0,2
70,20,6
70,27,8
70,18,5
70,1,28
70,14,11
70,25,21
70,16,29
71,12,23
71,9,7
71,18,6
71,4,3
71,1,24
71,16,15
72,22,23
72,0,3
72,25,24
73,19,26
73,10,29
73,9,5
73,14,21
73,17,3
73,12,15
73,0,11
73,20,13
74,19,11
74,17,23
74,18,15
74,27,28
74,25,26
74,1,13
75,4,13
75,9,29
75,27,21
75,19,8
75,17,26
75,22,2
75,12,28
75,10,7
75,16,24
76,9,8
76,4,28
76,1,3
76,12,7
76,10,5
76,14,26
76,20,2
76,22,6
77,27,20
77,5,1
77,2,14
77,0,13
77,29,22
77,24,28
77,19,10
77,25,17
78,6,28
78,18,22
78,25,1
78,24,20
78,27,12
78,11,13
78,26,3
79,15,10
79,18,4
79,2,7
79,16,17
79,0,12
79,19,21
79,23,3
80,23,9
80,6,14
80,11,20
80,5,8
81,29,21
81,15,28
81,27,14
81,11,7
81,6,3
81,5,9
81,0,17
81,26,13
82,16,4
82,26,8
82,23,10
82,2,1
82,25,22
82,18,12
83,0,8
83,29,9
83,15,4
83,24,21
83,19,7
83,16,20
84,21,16
84,1,5
84,19,18
84,27,20
84,7,24
84,9,4
84,8,28
84,17,22
84,10,25
84,3,11
85,27,22
85,10,13
85,29,23
85,3,26
85,14,11
85,21,12
86,27,4
86,10,28
86,1,2
86,19,16
86,9,22
86,0,13
86,6,23
86,29,12
86,7,26
87,6,5
87,8,24
87,21,25
87,14,2
87,0,4
87,15,13
88,15,16
88,1,13
88,7,23
88,19,2
88,6,18
89,17,18
89,29,20
89,0,28
89,3,5
89,14,24
89,9,12
89,19,26
90,8,11
90,6,2
90,15,20
90,17,25
91,1,10
91,9,20
91,5,3
91,14,19
91,0,22
91,12,11
91,23,26
91,15,18
91,27,25
92,0,20
92,8,3
92,16,19
92,9,10
92,5,25
92,12,2
92,28,29
92,17,18
93,13,10
93,8,19
93,28,6
93,17,29
93,21,26
93,23,4
94,12,19
94,17,24
94,8,6
94,27,29
94,1,2
94,16,22
94,0,11
94,5,7
94,21,20
95,9,6
95,14,4
95,27,3
96,14,7
96,13,24
96,15,22
97,16,25
97,5,11
97,23,2
97,15,24
97,28,4
97,1,7
97,21,18
97,13,26
98,24,27
98,3,18
98,13,22
98,14,9
98,2,17
98,15,11
98,16,6
98,26,12
99,10,12
99,20,25
99,5,22
99,14,4
99,3,9
99,2,0
99,23,8
100,1,4
100,20,29
100,24,8
101,7,6
101,23,12
101,16,29
101,15,21
101,1,11
101,26,25
101,13,9
102,23,19
102,7,27
102,28,11
102,5,6
102,3,17
102,10,0
103,24,19
103,20,18
103,13,0
103,28,25
103,26,29
103,1,21
103,7,8
103,15,17
104,28,22
104,2,11
104,3,4
104,20,21
104,14,6
104,5,19
104,16,18
104,10,27
105,4,9
105,13,6
105,29,27
105,20,17
105,16,25
105,5,2
105,24,28
106,19,27
106,18,17
106,21,23
106,22,26
106,13,10
106,11,9
106,5,28
107,4,1
107,21,17
107,18,28
107,3,23
107,5,10
107,19,0
107,22,7
107,11,14
107,8,27
108,20,25
108,29,7
108,18,10
108,16,27
108,15,2
109,19,1
109,24,25
109,21,6
109,4,12
109,16,2
109,11,0
109,20,14
109,8,9
110,13,23
110,15,6
110,3,7
110,29,26
110,8,12
111,15,0
111,13,14
111,22,1
111,24,26
111,3,12
111,18,9
112,26,19
112,25,22
112,6,5
112,16,11
112,12,13
112,14,2
112,15,23
112,1,9
112,24,0
113,20,9
113,27,18
113,15,3
113,4,22
113,25,11
113,6,2
114,26,17
114,28,19
114,1,0
114,8,7
114,21,11
114,20,5
115,29,13
115,20,7
115,8,23
115,27,19
115,14,10
115,28,17
115,12,18
116,27,23
116,26,18
116,4,11
116,14,22
116,16,13
116,8,5
116,21,0
116,25,3
117,24,7
117,12,0
117,6,9
117,1,10
117,15,17
117,29,19
117,25,23
117,21,2
118,24,5
118,28,18
118,16,9
118,4,10
118,29,3
119,1,11
119,13,3
119,27,26
119,16,5
119,7,8
119,21,15
119,29,6
119,10,2
119,9,19
119,28,12
120,29,0
120,25,12
120,1,6
120,4,20
120,16,14
120,21,5
121,1,26
121,25,2
121,13,6
121,21,3
121,27,24
121,16,20
121,28,5
121,18,23
121,29,19
121,10,8
122,17,15
122,9,6
122,13,20
122,4,24
122,18,22
122,7,11
122,1,3
122,10,14
123,29,22
123,13,8
124,16,23
124,28,24
124,21,22
124,4,12
124,9,11
124,25,15
124,17,0
125,18,14
125,27,19
125,7,2
125,28,26
125,4,0
125,17,23
126,7,14
126,24,3
126,20,28
126,26,22
126,11,25
126,15,19
126,5,29
126,9,21
127,10,19
127,8,18
127,13,28
128,10,22
128,24,23
128,11,21
128,15,25
128,4,16
128,26,0
128,5,18
128,17,29
129,11,6
129,10,18
129,2,22
129,13,12
129,8,0
129,24,29
129,17,16
129,15,27
130,2,23
130,1,27
130,4,3
130,7,25
131,13,27
131,5,16
131,20,3
131,1,12
131,26,23
131,9,14
131,2,6
132,20,0
132,8,14
132,1,19
132,4,6
132,10,12
132,15,16
132,17,21
132,7,22
132,9,28
133,0,29
133,17,1
133,2,15
133,19,12
133,25,16
134,22,8
134,21,15
134,3,1
134,2,4
134,13,18
134,26,7
135,22,16
135,9,11
135,13,7
135,6,4
135,3,8
135,19,14
135,28,27
135,10,1
135,23,29
136,6,11
136,0,12
136,17,4
136,13,29
137,9,12
137,5,24
137,6,7
137,25,14
137,21,16
137,28,20
137,22,18
138,5,12
138,17,20
138,23,18
138,26,15
138,2,16
138,3,27
138,0,24
138,10,11
138,21,8
139,5,14
139,28,24
139,26,27
139,9,1
139,25,29
139,23,7
139,17,15
139,19,20
139,10,4
140,12,7
140,18,19
140,16,1
140,6,24
140,22,3
141,0,21
141,29,25
141,12,9
141,20,15
141,4,14
141,17,11
142,8,25
142,26,5
142,27,1
142,6,9
142,4,19
142,13,14
142,17,2
143,18,2
143,13,9
143,20,23
143,0,7
143,27,10
143,6,3
143,28,15
144,0,5
144,16,23
144,28,10
144,22,11
144,8,14
144,27,2
144,26,21
145,29,5
145,28,7
145,20,24
145,4,23
145,17,25
145,18,21
146,22,21
146,13,15
146,26,11
146,8,1
146,29,24
146,16,10
146,20,19
146,12,3
147,11,3
147,15,26
147,0,14
147,20,10
147,23,1
147,21,29
147,7,19
147,24,22
147,9,18
148,16,28
148,2,3
148,7,13
148,17,19
148,11,4
148,25,29
148,5,14
148,21,10
149,25,6
149,24,14
149,12,13
149,17,26
149,16,18
149,7,4
149,15,8
150,2,10
150,24,6
150,15,18
150,16,19
150,11,1
150,12,3
150,25,26
151,5,27
151,7,29
151,2,8
151,23,14
152,0,26
152,12,6
152,9,8
152,17,27
152,25,4
152,20,28
152,21,22
152,5,10
153,5,1
153,9,13
153,23,28
153,0,27
153,20,22
154,7,13
154,11,23
154,12,8
154,4,25
154,28,26
154,5,21
154,20,17
154,14,10
154,3,24
155,29,18
155,22,25
155,2,9
155,20,24
155,5,0
155,27,17
155,15,26
155,12,6
156,4,9
156,3,1
156,27,16
157,29,23
157,28,13
157,7,9
157,4,10
157,3,21
157,2,1
157,19,6
157,11,26
158,19,24
158,28,17
158,20,8
158,11,10
158,7,0
159,22,10
159,14,6
159,19,25
159,29,16
159,15,1
159,27,18
160,15,23
160,22,16
160,5,13
160,3,8
160,29,17
160,14,0
160,12,21
160,2,18
161,6,29
161,3,10
161,27,9
161,21,13
161,11,19
161,12,1
161,20,16
162,21,23
162,22,13
162,18,29
162,28,1
162,3,14
162,0,8
163,20,23
163,11,1
163,7,5
163,24,4
163,27,26
163,18,15
164,27,23
164,3,4
164,24,9
164,11,16
164,22,25
165,17,14
165,22,15
165,20,26
165,2,8
165,7,10
165,28,29
165,12,9
166,0,1
166,28,14
166,21,19
166,2,5
166,17,8
166,6,16
166,27,25
166,24,13
167,18,26
167,12,10
167,21,4
167,0,25
167,6,19
167,2,13
167,17,5
167,7,15
168,6,10
168,23,16
168,25,18
