day,team1,team2
27,20,11
28,28,3
28,24,10
28,25,16
28,14,15
28,9,2
28,22,19
28,21,27
29,6,1
29,25,20
29,24,17
29,8,0
29,29,10
29,12,26
29,13,2
29,23,16
30,29,11
30,22,26
30,28,0
30,7,4
31,8,5
31,6,27
31,21,26
31,18,11
31,25,17
31,7,3
31,14,1
32,29,20
32,21,19
32,13,3
32,14,5
32,23,11
32,9,0
32,18,16
33,23,17
33,22,20
33,12,10
33,14,27
33,9,15
33,6,4
34,28,15
34,12,5
34,13,1
34,18,19
34,22,27
34,7,2
34,24,20
34,8,4
35,14,17
35,23,22
35,3,20
35,24,16
36,9,16
36,11,6
36,8,1
36,15,7
36,28,21
36,13,19
37,26,2
37,3,0
37,28,25
37,13,17
37,8,6
37,14,18
37,15,29
37,10,16
38,14,5
38,13,0
38,24,19
38,26,25
38,9,4
38,27,6
38,12,1
38,23,21
39,10,20
39,12,5
39,23,29
39,8,4
39,9,17
39,15,25
40,28,20
40,15,19
40,27,7
40,12,2
40,11,18
40,8,22
40,10,0
40,26,1
40,24,29
41,24,18
41,11,7
41,26,22
41,3,2
41,27,21
41,12,4
41,9,5
42,14,23
42,19,3
42,28,21
42,29,2
42,9,0
42,8,7
42,22,24
42,6,25
43,18,24
43,10,5
43,14,0
43,4,2
44,26,15
44,19,20
44,6,7
44,4,1
45,8,21
45,9,3
45,6,17
45,28,23
45,13,11
45,29,15
45,27,24
45,18,25
45,22,0
46,27,11
46,12,20
46,10,1
46,26,23
46,16,21
46,19,17
47,8,2
47,10,15
47,16,3
47,12,17
47,22,5
47,9,23
47,29,1
47,13,25
48,27,0
48,13,5
48,16,15
48,4,11
48,26,24
48,12,25
48,18,7
48,14,20
48,28,2
49,22,29
49,24,12
49,0,23
49,27,13
49,19,28
50,20,1
50,8,9
50,26,4
50,5,6
50,18,17
50,22,23
50,11,2
50,27,28
50,10,3
51,24,1
51,26,21
51,25,28
51,0,3
51,27,29
51,11,4
51,8,2
51,14,9
51,19,16
52,5,3
52,8,17
52,11,12
52,26,28
52,14,13
52,24,15
52,7,21
52,18,16
53,10,9
53,20,4
53,14,12
53,25,15
53,19,29
53,18,1
53,7,6
54,10,21
54,0,6
54,5,13
54,8,15
55,7,3
55,20,16
55,0,2
55,22,17
55,19,23
55,25,21
56,5,4
56,26,24
56,23,20
56,11,15
56,21,28
57,1,29
57,21,9
57,12,27
57,18,3
57,26,10
57,13,8
57,0,15
57,17,28
57,14,16
58,11,8
58,2,6
58,13,16
58,0,19
59,17,10
59,1,15
59,22,19
59,25,7
59,11,9
59,23,28
60,23,24
60,21,20
60,2,3
60,26,6
60,25,27
60,13,4
60,18,29
61,22,4
61,1,7
61,5,9
61,25,8
61,17,19
61,14,3
61,12,24
62,23,6
62,14,8
62,2,29
62,18,20
62,0,10
62,12,16
62,22,27
62,5,7
63,10,17
63,22,9
63,26,16
63,14,25
63,7,11
63,19,28
64,3,12
64,22,20
64,1,23
64,27,15
64,6,8
64,13,5
65,26,20
65,10,23
65,6,21
65,29,25
65,7,9
65,1,4
65,24,11
66,24,23
66,2,4
66,27,17
66,0,18
66,19,15
66,3,25
66,7,5
67,26,18
67,29,28
67,27,5
67,10,11
67,2,25
67,13,12
67,0,4
67,3,16
68,0,9
68,14,8
68,13,4
68,29,17
68,19,21
69,7,18
69,22,15
69,6,20
69,2,28
69,27,16
69,14,12
69,24,21
69,1,8
70,22,2
70,12,7
70,14,21
70,17,3
70,25,24
70,19,11
70,1,28
71,9,7
71,0,11
71,25,21
71,22,6
71,16,29
71,19,26
71,10,5
71,27,28
72,20,13
72,27,8
72,12,23
72,10,7
72,4,3
72,14,11
72,17,26
72,9,29
72,16,15
73,9,5
73,25,26
73,19,8
73,20,2
73,1,24
73,22,23
74,20,6
74,18,15
74,4,13
74,12,28
74,17,23
75,14,26
75,18,5
75,4,28
75,1,3
75,0,2
75,12,15
75,27,21
75,16,24
76,10,29
76,0,3
76,1,13
76,9,8
76,18,6
77,29,21
77,15,10
77,2,1
77,16,17
78,23,3
78,19,10
78,26,8
78,24,21
78,18,12
78,25,17
79,24,20
79,0,12
79,25,1
79,6,28
79,2,7
80,29,9
80,18,4
80,23,10
80,26,13
80,0,17
80,25,22
80,24,28
81,6,14
81,27,20
81,0,8
81,15,28
81,16,4
81,5,9
81,11,7
82,19,7
82,27,14
82,18,22
82,0,13
82,11,20
82,26,3
82,5,8
83,16,20
83,5,1
83,19,21
83,23,9
83,11,13
83,29,22
83,27,12
83,2,14
83,15,4
83,6,3
84,8,24
84,29,20
84,6,2
84,10,28
84,21,16
84,7,23
84,19,26
85,21,12
85,15,16
85,6,5
85,1,2
85,3,11
85,0,13
86,17,18
86,7,24
86,14,11
86,3,26
86,0,4
86,9,22
87,29,12
87,10,25
87,15,13
87,1,5
87,27,22
88,19,2
88,17,22
88,29,23
88,8,11
89,6,23
89,0,28
89,1,13
89,14,2
89,27,20
89,19,18
89,9,4
89,21,25
89,3,5
90,27,4
90,10,13
90,9,12
90,19,16
90,8,28
90,15,20
90,7,26
90,17,25
90,6,18
90,14,24
91,1,2
91,15,22
91,27,3
91,14,19
91,28,6
92,28,4
92,5,25
92,8,19
92,21,26
92,0,20
92,12,2
92,16,22
93,5,3
93,14,7
93,13,10
93,15,18
94,13,24
94,8,6
94,5,7
94,16,25
94,17,29
94,9,10
94,21,18
94,0,11
94,23,2
95,9,6
95,1,7
95,5,11
95,28,29
95,23,4
95,16,19
96,8,3
96,14,4
96,17,24
96,23,26
96,27,25
96,9,20
96,12,11
97,17,18
97,15,24
97,1,10
97,12,19
97,21,20
97,27,29
97,13,26
97,0,22
98,10,27
98,28,22
98,3,9
98,16,29
98,24,19
98,13,0
98,15,21
98,20,25
99,10,0
99,7,8
99,28,11
99,5,6
100,7,27
100,14,4
100,2,0
100,16,6
100,3,17
100,20,18
101,1,11
101,26,25
101,20,29
101,2,17
101,3,4
101,23,19
102,15,17
102,2,11
102,7,6
102,23,8
102,16,18
102,5,22
102,20,21
102,26,12
103,1,4
103,5,19
103,10,12
103,3,18
103,13,22
103,14,9
103,24,8
104,1,21
104,14,6
104,13,9
104,15,11
104,28,25
104,26,29
104,23,12
104,24,27
105,13,6
105,20,25
105,22,26
105,3,23
105,4,9
105,11,0
105,15,2
105,19,27
106,15,0
106,11,9
106,18,28
106,5,2
106,4,1
106,21,17
106,22,7
107,21,23
107,24,28
107,29,7
107,13,10
107,18,9
107,16,27
108,5,28
108,3,7
108,15,6
108,20,14
108,8,12
108,19,1
108,18,10
108,29,27
109,3,12
109,5,10
109,16,2
109,13,14
109,21,6
109,20,17
109,24,25
110,18,17
110,19,0
110,24,26
110,8,9
110,16,25
110,11,14
111,29,26
111,4,12
111,13,23
111,8,27
111,22,1
112,28,19
112,25,3
112,20,9
112,8,7
112,16,13
112,14,22
112,4,11
113,4,10
113,8,23
113,6,9
113,20,5
113,21,11
113,28,18
113,26,17
114,1,0
114,26,19
114,6,5
114,15,17
114,21,2
114,29,13
115,16,11
115,24,7
115,15,3
115,29,19
115,12,18
115,14,2
115,25,23
116,27,23
116,24,0
116,20,7
116,16,9
116,14,10
116,26,18
117,21,0
117,24,5
117,28,17
117,4,22
117,25,11
117,27,18
117,12,13
117,1,10
118,8,5
118,27,19
118,25,22
118,1,9
118,12,0
118,6,2
118,29,3
118,15,23
119,1,26
119,4,24
119,18,22
119,28,5
119,7,11
119,9,19
119,13,6
120,1,11
120,18,14
120,13,8
120,21,22
120,16,23
120,10,2
120,28,24
120,29,6
120,17,0
121,4,20
121,27,26
121,29,0
121,1,3
121,16,5
121,25,12
122,27,19
122,4,0
122,17,23
122,13,3
122,10,14
122,16,20
122,25,15
123,10,8
123,17,15
123,1,6
123,4,12
123,28,26
123,9,11
123,7,2
123,21,3
124,7,8
124,29,19
124,13,20
124,25,2
124,18,23
124,21,5
124,9,6
125,27,24
125,21,15
125,29,22
125,16,14
125,28,12
126,10,22
126,11,25
126,20,0
126,4,6
127,17,16
127,11,6
127,7,14
127,15,25
127,13,27
127,10,18
127,9,28
127,8,0
128,4,3
128,1,27
128,20,28
128,15,16
128,13,12
128,7,22
129,17,29
129,13,28
129,1,12
129,26,0
129,5,16
129,8,14
129,2,6
129,24,23
129,9,21
130,20,3
130,15,19
130,17,21
130,10,12
130,2,22
130,5,29
131,1,19
131,4,16
131,24,29
131,2,23
131,26,22
131,5,18
132,9,14
132,15,27
132,24,3
132,11,21
132,10,19
132,8,18
132,26,23
132,7,25
133,19,14
133,26,7
133,21,16
133,17,15
133,0,12
134,21,8
134,6,11
134,5,12
134,2,4
134,3,1
134,26,27
134,23,29
134,22,18
135,22,8
135,17,20
135,28,24
135,9,1
135,10,4
135,19,12
135,25,16
136,25,29
136,19,20
136,13,7
136,2,16
136,9,12
136,17,4
136,28,27
136,0,24
137,17,1
137,25,14
137,3,8
137,23,7
137,5,24
137,26,15
137,13,18
138,0,29
138,6,7
138,28,20
138,10,11
138,2,15
138,23,18
139,10,1
139,21,15
139,22,16
139,5,14
139,6,4
139,3,27
139,9,11
139,13,29
140,0,7
140,26,21
140,16,10
140,4,19
140,13,14
140,12,9
141,4,23
141,6,9
141,26,5
141,17,2
142,20,19
142,22,11
142,16,23
142,13,15
142,27,1
142,6,3
142,18,2
142,12,7
143,12,3
143,29,24
143,28,10
143,22,21
143,0,5
143,8,25
144,8,14
144,26,11
144,20,23
144,6,24
144,28,15
144,18,19
144,27,2
144,13,9
145,17,11
145,20,15
145,0,21
145,29,25
145,28,7
145,16,1
145,4,14
146,17,25
146,22,3
146,20,24
146,29,5
146,27,10
146,8,1
146,18,21
147,0,26
147,24,22
147,15,8
147,12,6
147,17,27
147,23,28
147,5,14
148,12,13
148,9,18
148,25,29
148,5,1
148,17,26
148,7,19
148,20,22
149,17,19
149,7,4
149,11,3
149,21,10
149,16,28
149,9,13
149,24,6
149,0,14
150,5,27
151,25,4
151,15,26
151,0,27
151,21,29
151,12,3
151,7,13
151,16,19
151,24,14
151,2,10
151,23,1
152,9,8
152,2,3
152,21,22
152,11,1
152,23,14
152,20,28
152,25,26
152,5,10
152,15,18
153,7,29
153,20,10
153,2,8
153,16,18
153,11,4
153,25,6
154,7,13
154,11,23
154,29,18
154,19,24
154,27,16
155,20,8
155,4,9
155,11,26
155,2,1
155,22,16
155,14,10
155,5,21
155,19,6
156,4,25
156,15,26
156,2,9
156,3,24
156,27,18
156,5,13
156,20,17
157,5,0
157,14,6
157,27,17
157,28,26
157,12,8
157,22,10
158,2,18
158,28,17
158,22,25
158,12,21
158,3,1
158,29,23
158,4,10
158,7,9
159,29,17
159,12,6
159,15,1
159,3,8
159,14,0
159,11,10
160,29,16
160,20,24
160,3,21
160,28,13
160,19,25
160,15,23
160,7,0
161,21,23
161,18,26
161,12,9
161,6,16
161,24,13
161,22,15
161,28,1
161,3,14
161,17,8
161,0,25
162,17,14
162,12,1
162,18,15
162,28,29
162,3,10
163,27,26
163,11,16
163,6,29
163,21,4
163,7,5
164,21,13
164,11,1
164,18,29
164,20,23
164,22,25
164,0,8
164,28,14
165,6,19
165,27,23
165,2,5
165,7,15
165,12,10
165,24,9
166,24,4
166,17,5
166,20,16
166,27,25
166,2,13
166,21,19
167,7,10
167,11,19
167,27,9
167,20,26
167,3,4
167,2,8
167,0,1
167,22,13
168,6,12
168,23,19
168,25,10
168,8,16
168,14,28
168,20,22
169,21,28
169,17,7
169,14,13
169,0,9
169,2,12
169,11,24
169,6,1
169,20,18
170,15,9
170,2,7
170,14,29
170,25,27
170,20,19
170,17,24
170,3,22
171,4,29
171,0,16
171,11,5
171,26,27
171,6,22
171,23,24
171,21,7
171,15,12
172,25,18
172,3,5
172,21,24
172,2,9
172,17,12
172,8,13
173,11,22
173,4,18
173,17,13
173,14,1
173,26,28
173,8,10
174,15,27
174,6,10
174,4,5
174,23,16
174,26,29
174,0,1
174,3,19
175,18,28
175,7,12
175,11,14
175,24,26
175,20,21
175,10,13
175,23,25
175,4,2
176,23,21
176,29,26
176,19,22
176,10,14
176,5,8
176,18,13
176,17,27
177,1,14
177,24,22
177,6,15
177,11,2
177,4,8
177,20,27
177,3,28
177,19,9
177,18,0
177,29,21
178,4,15
178,19,25
179,17,16
179,23,15
179,10,8
179,3,2
179,1,9
179,6,0
179,29,27
179,5,12
180,7,16
180,3,0
180,1,22
180,24,25
180,5,26
181,7,28
181,6,8
181,17,9
181,11,13
181,24,16
181,20,12
