day,team1,team2
51,14,12
51,22,23
51,5,13
51,7,3
51,8,17
52,5,3
52,24,15
52,10,9
52,0,2
52,19,23
52,26,28
52,20,16
52,18,17
52,25,21
52,27,29
53,14,9
53,7,21
53,8,15
53,11,4
53,18,1
54,25,15
54,18,16
54,10,3
54,24,1
54,11,2
54,0,23
54,14,13
55,5,6
55,8,2
55,0,3
55,26,21
55,24,12
56,13,16
56,0,15
56,5,7
56,2,29
56,26,24
56,12,27
57,17,28
57,22,27
57,11,8
57,14,16
57,26,10
57,0,19
58,5,4
58,18,3
58,13,8
58,12,16
58,23,24
58,1,7
58,21,28
59,11,9
59,21,20
59,23,28
59,2,3
59,13,4
59,17,10
59,26,6
60,5,9
60,2,6
60,14,3
60,25,27
60,22,4
60,12,24
60,1,29
61,17,19
61,18,20
61,23,6
61,25,7
61,14,8
61,1,15
61,21,9
62,25,8
62,18,29
62,22,19
62,11,15
62,23,20
62,0,10
63,19,28
63,22,9
63,14,25
63,26,20
63,24,21
63,27,5
63,0,4
64,6,21
64,22,15
64,3,12
64,29,28
64,1,23
64,7,11
65,24,23
65,19,21
65,7,9
65,0,18
65,27,16
65,6,8
65,10,17
65,3,25
65,13,12
66,26,16
66,2,4
66,29,25
66,27,17
66,7,18
66,1,8
66,13,5
66,10,11
67,14,8
67,3,16
67,0,9
67,22,20
67,24,11
67,29,17
68,13,4
68,6,20
68,2,25
68,19,15
69,26,18
69,2,28
69,7,5
69,10,23
69,27,15
69,14,12
69,1,4
70,14,26
70,1,3
70,0,2
70,12,15
70,19,11
71,18,15
71,9,8
71,25,24
71,4,13
71,0,3
71,1,28
72,4,3
72,20,13
72,17,23
72,14,21
72,12,28
73,1,13
73,10,29
73,4,28
73,22,23
73,17,3
73,9,7
73,25,26
73,18,6
73,16,15
74,1,24
74,9,29
74,27,21
74,19,8
74,12,7
74,22,2
74,20,6
74,10,5
75,19,26
75,27,28
75,9,5
75,12,23
75,16,29
75,10,7
75,0,11
76,18,5
76,25,21
76,22,6
76,17,26
76,20,2
76,27,8
76,14,11
76,16,24
77,27,20
77,29,9
77,25,17
77,26,13
77,23,3
77,16,4
77,2,14
78,11,13
78,16,20
78,0,8
78,24,21
78,2,1
79,11,20
79,5,8
79,18,22
79,16,17
79,0,12
79,15,28
79,27,14
79,23,10
80,18,4
80,26,8
80,24,20
80,19,7
80,5,9
80,6,14
81,18,12
81,5,1
81,29,21
81,24,28
81,23,9
81,19,10
82,11,7
82,15,10
82,29,22
82,25,1
82,0,17
82,6,3
83,6,28
83,26,3
83,0,13
83,15,4
83,2,7
83,19,21
83,27,12
83,25,22
84,21,25
84,15,16
84,7,24
84,8,28
84,29,23
84,3,5
84,14,2
84,17,18
85,14,24
85,1,5
85,27,22
85,21,12
85,7,26
85,10,25
85,0,28
85,19,16
86,1,2
86,15,13
87,8,24
87,17,25
87,19,2
87,27,20
87,3,11
87,9,22
87,10,13
87,6,23
88,6,18
88,1,13
88,19,26
88,10,28
88,0,4
88,29,12
89,29,20
89,21,16
89,6,5
89,27,4
89,7,23
89,19,18
89,3,26
89,17,22
89,14,11
89,9,12
90,8,11
90,9,4
90,15,20
90,6,2
90,0,13
91,8,19
91,13,24
91,1,2
91,0,22
91,5,3
91,9,10
91,27,29
91,23,26
92,15,24
92,8,3
92,27,25
92,14,4
92,21,26
92,1,7
92,17,18
92,12,11
93,21,20
93,8,6
93,27,3
93,14,19
93,17,24
93,12,2
93,13,10
93,16,25
93,15,22
94,28,4
94,14,7
94,0,11
95,16,19
95,5,11
95,28,6
95,15,18
95,9,20
95,17,29
96,21,18
96,0,20
96,5,7
96,1,10
96,23,4
97,9,6
97,23,2
97,28,29
97,5,25
97,13,26
97,16,22
97,12,19
98,26,29
98,3,9
99,14,6
99,13,0
99,3,17
99,28,22
99,26,12
99,23,8
99,15,11
100,10,12
100,3,18
100,13,9
100,7,8
100,26,25
100,24,27
100,5,6
101,10,0
101,15,17
101,28,11
101,23,19
101,20,21
101,7,6
101,1,4
102,1,11
102,3,4
102,20,25
102,23,12
102,5,22
102,2,17
102,14,9
102,16,6
103,2,0
103,5,19
103,28,25
103,24,8
103,7,27
103,14,4
103,16,29
103,20,18
103,15,21
103,13,22
104,1,21
104,2,11
104,24,19
104,16,18
104,10,27
104,20,29
105,24,28
105,4,1
105,11,0
105,22,7
105,8,27
105,21,17
106,29,7
106,13,14
106,16,25
106,5,28
106,4,9
106,15,0
106,18,10
106,22,1
106,19,27
107,21,6
107,4,12
107,5,2
107,16,27
107,24,26
108,20,17
108,8,12
108,5,10
108,18,9
108,13,23
108,16,2
108,22,26
108,3,7
109,15,6
109,21,23
109,8,9
109,3,12
109,11,14
110,20,14
110,15,2
110,13,10
110,29,27
110,24,25
110,18,17
110,19,0
111,18,28
111,29,26
111,19,1
111,3,23
111,13,6
111,11,9
111,20,25
112,26,18
112,1,9
112,8,7
112,21,0
112,12,13
112,14,10
113,12,18
113,25,23
113,1,0
113,29,19
113,21,2
113,4,11
113,8,5
114,15,17
114,25,3
114,6,5
114,4,10
114,14,22
114,27,18
115,15,3
115,21,11
115,14,2
115,26,19
115,24,5
115,28,17
115,20,9
116,28,18
116,15,23
116,6,9
116,25,22
116,24,0
116,29,3
116,20,7
116,16,13
117,12,0
117,26,17
117,4,22
117,16,9
117,8,23
117,20,5
117,27,19
117,25,11
117,29,13
118,16,11
118,28,19
118,24,7
118,27,23
118,1,10
118,6,2
119,25,2
119,21,3
119,29,6
119,27,24
119,28,26
119,10,8
119,9,11
119,16,5
120,9,19
120,27,26
120,17,23
120,10,14
120,13,20
120,21,15
120,1,6
121,9,6
121,7,2
121,29,19
121,28,5
121,16,20
121,4,0
121,17,15
122,25,15
122,18,23
122,28,12
122,10,2
122,1,3
122,16,14
122,29,0
122,13,8
123,7,11
123,18,14
123,13,3
123,4,12
123,21,22
123,17,0
124,18,22
124,27,19
124,25,12
124,1,26
124,4,20
124,28,24
124,21,5
124,7,8
125,29,22
125,1,11
125,16,23
125,13,6
125,4,24
126,4,3
126,20,0
126,10,19
126,8,14
126,17,16
126,13,12
126,7,22
127,9,14
127,13,27
127,10,22
127,11,6
127,1,19
127,24,29
127,15,16
127,2,23
127,20,28
128,9,28
128,10,12
129,24,23
129,5,16
129,1,12
129,13,28
129,7,14
129,26,22
129,17,29
129,8,18
130,26,23
130,20,3
130,15,27
130,7,25
130,9,21
131,15,19
131,8,0
131,24,3
131,4,16
131,1,27
131,11,25
131,2,6
131,17,21
131,5,18
132,11,21
132,2,22
132,26,0
132,4,6
132,5,29
132,15,25
132,10,18
133,21,8
133,17,20
133,23,29
133,2,16
133,10,1
133,26,27
133,6,7
134,22,16
134,17,1
134,9,11
134,3,27
134,2,4
134,21,15
134,28,24
135,17,15
135,21,16
135,5,24
135,28,27
135,19,12
135,10,4
136,13,7
136,25,29
136,22,8
136,0,12
136,9,1
136,5,14
137,17,4
137,19,20
137,5,12
137,22,18
137,0,29
137,26,15
137,6,11
137,23,7
138,26,7
138,9,12
138,3,8
138,13,29
138,6,4
138,25,14
138,23,18
138,10,11
139,2,15
139,28,20
139,13,18
139,19,14
139,25,16
139,0,24
139,3,1
140,12,7
140,22,11
140,26,5
140,18,21
140,20,24
140,28,10
141,26,11
141,13,9
141,28,15
141,6,3
141,16,1
141,27,2
141,4,23
141,22,21
141,29,24
142,20,19
142,17,11
142,8,14
142,27,10
142,18,2
142,29,25
142,22,3
143,20,15
143,4,14
143,29,5
143,16,23
143,6,24
143,0,21
144,16,10
144,0,7
144,8,1
144,13,14
145,18,19
145,17,25
145,6,9
145,12,3
145,0,5
145,26,21
146,4,19
146,28,7
146,27,1
146,8,25
146,12,9
146,13,15
146,17,2
146,20,23
147,11,3
147,9,13
147,16,28
147,15,26
147,21,29
147,0,14
147,25,4
148,5,10
148,15,18
148,2,8
148,12,3
148,20,22
149,7,4
149,5,1
149,0,26
149,21,22
149,16,19
149,17,27
150,23,14
150,7,13
150,20,28
150,9,18
150,5,27
150,25,29
150,2,10
150,17,19
150,12,6
150,24,22
151,12,13
151,21,10
151,11,4
151,16,18
151,7,29
151,5,14
152,11,1
152,7,19
152,15,8
152,24,6
152,0,27
152,2,3
152,23,28
152,25,26
153,23,1
153,20,10
153,25,6
153,9,8
153,17,26
153,24,14
154,15,26
154,5,13
154,27,17
155,4,10
155,27,18
155,12,21
155,15,1
155,29,23
155,3,24
155,2,9
155,19,6
155,11,26
155,20,17
156,11,23
156,20,8
156,27,16
156,22,10
156,19,25
156,14,6
157,22,25
157,2,1
157,29,16
157,28,26
157,4,9
157,14,10
158,12,6
158,28,13
158,7,0
158,4,25
158,2,18
158,3,21
158,19,24
159,22,16
159,5,21
159,20,24
159,14,0
159,3,8
159,7,9
159,29,17
159,11,10
160,15,23
160,29,18
160,3,1
160,7,13
160,28,17
160,5,0
160,12,8
161,12,9
161,18,29
161,28,1
161,27,23
161,7,5
161,24,4
161,11,19
161,17,8
162,0,8
162,17,5
162,18,26
162,22,13
162,20,16
162,12,1
163,21,4
163,27,25
163,28,29
163,6,19
163,3,10
164,27,9
164,6,16
164,20,26
164,0,25
164,2,13
164,7,15
164,28,14
164,21,23
165,20,23
165,7,10
165,24,13
165,2,5
165,3,4
165,6,29
165,22,25
165,18,15
166,11,1
166,2,8
166,21,19
166,3,14
166,22,15
167,27,26
167,21,13
167,24,9
167,12,10
167,0,1
167,11,16
167,17,14
168,2,12
168,23,24
168,0,1
168,25,27
168,4,18
168,3,19
168,11,22
169,20,18
169,14,29
169,6,22
169,2,9
169,8,10
169,17,12
169,0,16
170,17,7
170,15,27
170,8,16
170,3,5
170,14,1
170,25,10
171,6,10
171,3,22
171,23,19
171,4,29
171,15,9
171,26,28
171,21,7
172,6,12
172,11,5
172,17,13
172,26,29
172,21,24
173,14,13
173,26,27
173,20,22
173,25,18
173,23,16
173,21,28
173,17,24
173,15,12
174,14,28
174,2,7
174,4,5
174,11,24
174,20,19
174,0,9
174,8,13
174,6,1
175,3,0
175,10,13
175,19,9
175,1,22
175,17,27
175,4,8
175,23,21
176,7,16
176,20,21
176,10,14
176,23,15
176,17,9
176,18,0
176,24,25
177,24,22
177,11,13
177,10,8
177,1,14
177,17,16
177,4,15
177,29,26
177,20,12
178,7,28
178,1,9
178,5,8
178,24,16
178,3,2
178,29,27
178,11,14
179,5,26
179,23,25
179,19,22
179,6,8
179,29,21
179,18,13
180,24,26
180,6,0
180,3,28
180,5,12
180,20,27
180,4,2
181,7,12
181,19,25
181,18,28
181,11,2
181,6,15
