day,team1,team2
0,1,25
0,4,7
0,15,28
0,11,10
0,3,14
0,8,20
1,21,24
1,12,14
1,0,7
1,1,6
1,19,5
2,21,17
2,8,26
2,2,14
2,15,29
2,23,13
2,16,28
2,19,22
3,4,26
3,12,29
3,11,27
3,16,7
3,3,13
3,23,25
3,0,6
3,2,10
3,15,5
3,9,24
4,11,17
4,19,27
4,18,24
4,9,10
5,18,20
5,21,14
5,4,6
5,0,5
5,8,29
5,1,17
5,23,22
6,16,26
6,2,13
6,11,28
6,9,25
6,12,22
6,23,20
6,3,29
6,18,27
7,10,6
7,23,5
7,16,21
7,15,24
7,9,27
8,28,18
8,13,21
8,9,26
8,15,20
8,2,5
8,3,6
8,4,27
8,25,19
8,10,7
9,12,14
9,4,0
9,10,26
9,3,11
9,25,18
9,1,20
9,17,22
10,12,11
10,16,22
10,29,24
10,3,7
10,28,19
10,2,26
11,9,7
11,4,21
11,2,19
11,10,24
11,17,6
11,23,0
11,1,18
11,29,8
11,15,14
12,25,5
12,16,8
12,29,18
12,23,27
12,28,22
12,13,11
12,2,0
13,4,5
13,17,20
13,12,8
13,13,7
13,1,14
14,3,10
14,5,20
14,28,16
14,4,17
14,19,29
14,18,27
14,7,14
15,11,0
15,26,16
15,4,13
15,6,10
15,22,21
15,3,15
15,2,27
16,6,13
16,22,12
16,28,9
16,25,23
16,2,21
16,26,14
16,11,29
17,1,0
17,26,17
17,28,8
17,18,21
17,22,24
17,2,20
17,5,15
18,25,24
18,11,12
18,5,23
18,18,8
18,1,16
18,7,20
19,19,17
19,28,27
19,3,13
19,11,8
19,26,9
19,7,10
20,1,12
20,4,14
20,6,0
20,25,9
20,22,29
20,18,23
20,19,15
20,2,24
21,6,26
21,21,18
21,29,14
21,22,28
21,7,17
22,29,28
22,5,0
22,6,14
22,19,13
22,21,27
22,9,2
22,16,12
23,10,2
23,5,17
23,22,14
23,25,0
23,23,15
23,20,11
23,19,4
23,7,12
24,23,27
24,9,3
24,8,13
24,16,17
24,21,1
24,20,26
25,22,17
25,10,4
25,8,3
25,24,2
25,25,13
25,16,0
26,20,15
26,16,27
26,8,11
26,24,18
26,7,1
26,10,3
27,25,28
27,6,12
27,5,11
27,19,18
27,24,15
27,29,4
27,23,26
27,9,1
28,14,15
28,7,3
28,29,11
28,24,20
28,18,16
29,6,27
29,24,17
29,21,26
29,28,3
29,22,20
29,29,10
29,23,11
29,14,1
29,8,0
29,25,16
30,29,20
30,8,5
30,6,1
30,9,15
30,21,19
31,13,3
31,14,27
31,22,26
31,8,4
31,25,17
31,18,19
31,12,5
31,28,0
32,7,2
32,12,10
32,22,27
33,18,11
33,25,20
33,23,17
33,13,1
33,21,27
33,24,10
33,7,4
33,9,2
34,9,0
34,22,19
34,23,16
34,6,4
34,13,2
34,28,15
34,14,5
34,12,26
35,15,25
35,24,29
35,10,0
35,28,20
35,26,2
35,23,21
36,15,7
36,24,16
36,10,20
36,12,4
36,9,5
36,14,17
37,12,1
37,24,18
37,3,20
37,13,0
37,9,17
37,26,25
37,27,6
37,28,21
37,23,22
38,8,22
38,11,18
38,9,16
38,27,7
38,23,29
39,26,22
39,11,7
39,14,18
39,24,19
39,8,1
39,28,25
39,12,2
40,26,1
40,13,17
40,15,19
40,12,5
40,8,6
40,9,4
40,3,0
41,3,2
41,15,29
41,8,4
41,11,6
41,27,21
41,10,16
41,13,19
41,14,5
42,6,7
42,27,11
42,28,23
42,29,15
42,19,17
42,22,24
42,12,20
42,10,1
43,29,2
43,4,1
43,27,0
43,10,5
43,9,23
43,6,25
43,16,15
44,14,0
44,22,5
44,13,11
44,19,3
44,18,7
44,8,2
44,26,15
45,10,15
45,16,21
45,6,17
45,13,5
45,14,23
45,18,24
45,9,0
45,28,2
46,13,25
46,19,20
46,9,3
46,28,21
46,4,2
46,12,17
46,8,7
46,26,24
47,27,24
47,18,25
48,16,3
48,26,23
48,14,20
48,4,11
48,22,0
48,8,21
