day,team1,team2
0,11,10
0,4,26
0,16,7
0,19,22
0,15,28
0,1,6
0,2,13
1,8,29
1,2,14
1,9,24
1,1,17
1,23,25
1,11,28
1,18,20
1,12,22
2,12,29
2,0,7
2,23,13
2,19,27
2,8,20
3,4,6
3,3,14
3,1,25
3,15,29
3,8,26
3,19,5
3,11,17
3,18,27
3,23,22
4,21,14
4,16,26
4,3,29
4,9,10
5,16,28
5,9,25
5,12,14
5,23,20
5,21,24
5,3,13
5,0,5
6,15,5
6,2,10
6,4,7
6,0,6
6,18,24
6,11,27
6,21,17
7,25,18
7,12,8
7,23,5
7,17,6
7,4,27
7,1,20
7,10,24
8,9,7
8,25,19
8,28,22
8,12,14
8,10,26
8,2,5
8,13,11
9,15,14
9,13,7
9,2,0
9,16,8
9,28,18
9,4,21
9,9,27
10,23,27
10,25,5
10,12,11
10,29,18
10,10,6
10,13,21
10,17,20
10,15,24
10,3,7
10,4,0
11,3,6
11,1,18
11,2,19
11,4,5
11,10,7
12,17,22
12,16,21
12,2,26
12,29,8
12,1,14
12,23,0
13,28,19
13,15,20
13,3,11
13,16,22
13,29,24
13,9,26
14,11,0
14,2,21
14,26,14
14,22,12
14,18,27
14,7,20
14,5,23
15,1,0
15,11,29
15,22,24
15,5,20
15,4,14
15,19,17
16,22,29
16,5,15
16,25,9
16,28,16
16,6,0
16,4,17
16,2,20
16,7,10
17,2,27
17,1,12
17,28,8
17,3,13
17,26,16
18,11,8
18,6,10
18,28,27
18,18,21
18,19,15
18,25,23
18,2,24
18,7,14
18,26,9
19,28,9
19,22,21
19,25,24
19,3,15
19,18,23
19,19,29
19,6,13
19,26,17
20,3,10
20,18,8
20,1,16
20,4,13
20,11,12
21,20,15
21,6,14
21,29,28
21,8,11
21,9,2
21,7,12
22,6,26
22,9,1
22,16,17
22,10,3
22,23,27
22,24,2
22,19,4
23,24,15
23,21,1
23,6,12
23,22,28
23,19,18
23,7,17
23,16,27
23,25,0
23,29,4
24,20,11
24,22,17
24,23,26
24,19,13
24,10,2
25,29,14
25,8,3
25,16,0
25,20,26
25,5,11
25,21,27
25,25,13
26,23,15
26,5,0
26,10,4
26,24,18
26,9,3
26,7,1
26,8,13
27,5,17
27,21,18
27,22,14
27,16,12
27,25,28
28,28,15
28,25,17
28,14,1
28,13,3
28,23,11
28,22,20
29,21,26
29,22,19
29,7,4
29,28,0
30,28,3
30,25,16
30,14,27
30,8,5
30,9,0
30,29,11
30,24,20
31,12,26
31,6,27
31,13,2
31,24,10
31,18,19
32,25,20
32,14,15
32,23,16
32,8,0
32,21,19
32,6,4
32,12,5
32,18,11
33,23,17
33,13,1
33,9,15
