day,team1,team2
150,15,8
150,17,19
151,5,1
151,2,8
151,24,14
151,21,29
152,23,28
152,5,14
152,21,10
152,25,6
152,11,3
152,17,26
152,20,22
152,9,18
152,7,4
153,7,29
153,12,6
153,16,28
153,20,10
153,23,14
153,15,18
153,5,27
153,0,26
154,4,10
154,5,21
154,11,26
154,22,25
154,19,6
154,27,17
154,3,8
155,3,24
155,7,9
155,2,18
155,22,16
155,28,26
155,14,10
155,20,8
156,28,17
156,4,9
156,29,18
156,7,0
156,15,26
157,15,23
157,12,21
157,19,24
157,20,17
157,14,6
157,29,16
157,2,1
157,5,0
158,5,13
158,14,0
158,20,24
158,27,16
158,4,25
159,3,21
159,11,10
159,19,25
159,29,23
159,12,6
159,2,9
159,7,13
159,15,1
159,27,18
160,11,23
160,22,10
160,3,1
160,29,17
160,28,13
160,12,8
161,11,19
161,24,9
161,20,16
161,7,5
161,18,26
161,28,1
162,20,26
162,21,19
162,0,25
162,28,29
162,27,9
162,18,15
162,12,1
163,11,16
163,12,9
163,17,5
163,22,25
163,27,26
163,0,8
163,20,23
164,21,4
164,2,13
164,27,25
164,7,15
165,2,8
165,24,4
165,18,29
165,12,10
165,3,14
165,22,13
165,21,23
165,6,19
166,17,8
166,0,1
166,3,10
166,24,13
166,28,14
166,6,29
167,2,5
167,21,13
167,17,14
167,6,16
167,27,23
167,22,15
167,3,4
167,11,1
167,7,10
168,17,12
168,11,22
168,20,19
168,23,24
168,8,13
168,26,28
168,2,9
168,3,5
169,6,22
169,23,16
169,26,27
169,15,12
169,17,13
169,0,1
170,17,24
170,14,29
170,6,10
170,4,18
170,0,16
170,20,22
170,15,9
171,25,18
171,15,27
171,14,1
171,11,24
171,3,19
171,21,28
171,17,7
171,6,12
172,23,19
172,21,24
172,8,16
172,25,10
172,14,28
172,0,9
172,4,5
172,2,12
173,21,7
173,8,10
173,11,5
173,4,29
174,25,27
174,6,1
174,20,18
174,3,22
174,14,13
174,26,29
174,2,7
175,3,28
175,19,22
175,29,27
175,4,2
175,20,21
176,11,2
176,23,15
176,1,22
176,29,26
176,18,0
177,6,15
177,7,12
177,17,9
177,11,13
177,24,26
177,20,27
177,3,0
177,19,25
178,3,2
178,1,14
178,7,16
178,29,21
178,4,8
178,19,9
178,5,12
178,24,25
179,6,8
179,17,16
179,18,28
179,10,14
179,24,22
180,18,13
180,11,14
180,20,12
180,5,26
180,10,8
180,6,0
180,7,28
180,23,25
180,1,9
181,5,8
181,17,27
181,10,13
181,23,21
181,4,15
181,24,16
